Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
MIC27_MOUSE,    0.198218,  0.139365,  0.257072, 4,  11.000000,    0.029427, 24461053952.000000
MIC60_MOUSE,    0.168338,  0.124201,  0.212475, 13,  32.000000,    0.022068, 174461829120.000000
MIF_MOUSE,    0.201102,  0.153693,  0.248510, 2,   2.000000,    0.023704, 75577950208.000000
MIGA2_MOUSE,    0.012641,  0.000000,  5.694764, 1,   1.000000,    0.045061, 211638208.000000
MIRO1_MOUSE,   41.568226, 41.568226, 41.568226, 2,   2.000000,    0.000000, 547714688.000000
MIRO2_MOUSE,    0.423348,  0.174845,  0.671852, 2,   2.000000,    0.124252, 332340064.000000
MITOS_MOUSE,    0.331910,  0.190152,  0.473668, 2,   2.000000,    0.070879, 1419124608.000000
MIX23_MOUSE,    0.196414,  0.163603,  0.229225, 3,   4.000000,    0.016405, 10107607040.000000
MK01_MOUSE,    0.307378,  0.000000,  3.058976, 1,   1.000000,    0.030265, 41267824.000000
MK03_MOUSE,    0.471434,  0.033379,  0.909490, 1,   1.000000,    0.179024, 432049152.000000
MK14_MOUSE,   17.687117, 17.280195, 18.094038, 2,   2.000000,    0.203461, 416220096.000000
ML12B_MOUSE,    0.779328,  0.494942,  1.063714, 4,   9.000000,    0.142193, 48672309248.000000
MLEC_MOUSE,    0.146132,  0.120281,  0.171983, 5,  12.000000,    0.012925, 34315229184.000000
MMAA_MOUSE,    0.171269,  0.041720,  0.300818, 1,   1.000000,    0.046660, 360208544.000000
MMAB_MOUSE,    0.087123,  0.054541,  0.119705, 1,   4.000000,    0.014129, 5536094720.000000
MMSA_MOUSE,    0.193496,  0.164865,  0.222127, 22,  46.000000,    0.014315, 1540332453888.000000
MOCOS_MOUSE,    0.855699,  0.206313,  1.505084, 3,   3.000000,    0.324693, 2140273920.000000
MOCS1_MOUSE,    0.188787,  0.087598,  0.289976, 3,   3.000000,    0.050595, 1996850944.000000
MOES_MOUSE,    0.215779,  0.149741,  0.281818, 4,  13.000000,    0.033019, 47342927872.000000
MOGS_MOUSE,    0.137214,  0.107224,  0.167205, 6,  21.000000,    0.014995, 56944795648.000000
MOT10_MOUSE,    0.919318,  0.000000,  7.442424, 1,   1.000000,    0.938530, 86458136.000000
MOT1_MOUSE,    0.436373,  0.352561,  0.520186, 2,   2.000000,    0.041906, 2650383360.000000
MOV10_MOUSE,    1.221989,  1.096431,  1.347546, 2,   2.000000,    0.062779, 1249003904.000000
MP2K1_MOUSE,    0.953025,  0.517901,  1.388150, 3,   5.000000,    0.217562, 6088354304.000000
MP2K2_MOUSE,    0.514479,  0.343930,  0.685028, 4,   8.000000,    0.085274, 4904097792.000000
MPC1_MOUSE,    1.175229,  1.141282,  1.209177, 3,   5.000000,    0.016974, 19402080256.000000
MPC2_MOUSE,    0.246471,  0.134033,  0.358909, 4,   5.000000,    0.056219, 61399015424.000000
MPCP_MOUSE,    0.222832,  0.170997,  0.274668, 9,  15.000000,    0.025918, 451893198848.000000
MPI_MOUSE,    0.328208,  0.073646,  0.582770, 5,   5.000000,    0.127281, 4183071232.000000
MPP6_MOUSE,    1.834401,  0.267612,  3.401190, 1,   1.000000,    2.185234, 623200256.000000
MPPA_MOUSE,    0.293644,  0.249343,  0.337945, 2,   7.000000,    0.022151, 9009887232.000000
MPPB_MOUSE,    1.895810,  1.076362,  2.715259, 2,   2.000000,    0.409724, 3074214144.000000
MPRD_MOUSE,    1.442894,  1.070701,  1.815086, 2,   2.000000,    0.186096, 9533646848.000000
MPU1_MOUSE,    0.283678,  0.214099,  0.353257, 3,   3.000000,    0.034789, 6667906560.000000
MPV17_MOUSE,    0.338191,  0.256169,  0.420214, 3,   3.000000,    0.041011, 6374833152.000000
MRC1_MOUSE,    0.778654,  0.500742,  1.056566, 4,   7.000000,    0.138956, 4820409344.000000
MRCKB_MOUSE,    0.428733,  0.266174,  0.591291, 3,   5.000000,    0.081279, 1223797760.000000
MRP2_MOUSE,    0.644121,  0.362894,  0.925347, 5,  12.000000,    0.140613, 23185033216.000000
MRP6_MOUSE,    0.360783,  0.228170,  0.493397, 4,  13.000000,    0.066307, 10048210944.000000
MSRA_MOUSE,    0.330543,  0.267090,  0.393997, 7,  17.000000,    0.031727, 143570386944.000000
MTA2_MOUSE,    1.406995,  1.276034,  1.537956, 2,   2.000000,    0.065481, 722037888.000000
MTAP_MOUSE,    0.545104,  0.373803,  0.716405, 2,   6.000000,    0.085651, 11787337728.000000
MTCH1_MOUSE,    0.099555,  0.000000,  1.404385, 1,   1.000000,    0.152601, 87451632.000000
MTCH2_MOUSE,    0.196238,  0.162782,  0.229693, 7,  13.000000,    0.016728, 231897825280.000000
MTL26_MOUSE,    0.395334,  0.316895,  0.473773, 4,   5.000000,    0.039219, 77030268928.000000
MTNA_MOUSE,    0.274532,  0.208366,  0.340697, 3,   7.000000,    0.033083, 8955031552.000000
MTNB_MOUSE,    0.132174,  0.015318,  0.249030, 3,   7.000000,    0.058428, 6702311936.000000
MTND_MOUSE,    1.395781,  0.475264,  2.316298, 2,   2.000000,    0.460258, 3369042688.000000
MTPN_MOUSE,    0.550212,  0.231091,  0.869332, 1,   1.000000,    0.138387, 2756002816.000000
MTP_MOUSE,    0.357511,  0.277124,  0.437898, 33,  44.000000,    0.040194, 680360083456.000000
MTUS1_MOUSE,    0.731074,  0.100919,  1.361228, 1,   1.000000,    0.198010, 111527800.000000
MTX1_MOUSE,    0.409497,  0.338660,  0.480334, 2,   6.000000,    0.035419, 13197723648.000000
MTX2_MOUSE,    0.322908,  0.228656,  0.417160, 3,   5.000000,    0.047126, 9844383744.000000
MUG1_MOUSE,    1.524169,  0.907445,  2.140894, 17,  40.000000,    0.308362, 263095123968.000000
MUG2_MOUSE,    6.767585,  0.000000, 72.006393, 3,   5.000000,   32.619404, 7360599552.000000
MUP17_MOUSE,   11.685114,  0.000000, 26.174644, 18,  34.000000,    7.244766, 3749520080896.000000
MUP20_MOUSE,   13.101242,  7.209824, 18.992661, 4,  16.000000,    2.945709, 306373689344.000000
MUP2_MOUSE,   13.146084,  3.523616, 22.768551, 9,  12.000000,    4.811234, 475111817216.000000
MUP3_MOUSE,    3.839308,  0.348385,  7.330232, 2,   5.000000,    1.745462, 53916921856.000000
MUTA_MOUSE,    0.390104,  0.281064,  0.499144, 8,  23.000000,    0.054520, 139528617984.000000
MVD1_MOUSE,    0.253989,  0.000000,  2.926633, 1,   1.000000,    0.165993, 767593152.000000
MVP_MOUSE,    0.412200,  0.251578,  0.572822, 4,  17.000000,    0.080311, 102086508544.000000
MY18A_MOUSE,    0.601272,  0.383568,  0.818977, 2,   6.000000,    0.108852, 2464622336.000000
MYDGF_MOUSE,    0.489964,  0.383107,  0.596822, 3,   3.000000,    0.053429, 24178554880.000000
MYG1_MOUSE,    0.572318,  0.289036,  0.855599, 3,   4.000000,    0.141641, 2846242048.000000
MYH10_MOUSE,    0.445008,  0.286407,  0.603609, 4,  19.000000,    0.079300, 74048192512.000000
MYH11_MOUSE,    0.395099,  0.002552,  0.787647, 2,   2.000000,    0.196274, 7840858112.000000
MYH14_MOUSE,    0.498835,  0.253647,  0.744024, 1,   1.000000,    0.088310, 2999093248.000000
MYH9_MOUSE,    0.430966,  0.314679,  0.547252, 45,  91.000000,    0.058143, 505641533440.000000
MYL6_MOUSE,    0.444738,  0.261064,  0.628412, 4,   9.000000,    0.091837, 45788471296.000000
MYLK_MOUSE,    1.413876,  0.224269,  2.603484, 1,   1.000000,    0.093624, 38497220.000000
MYO1B_MOUSE,    0.702931,  0.362203,  1.043658, 4,  15.000000,    0.170364, 14703334400.000000
MYO1C_MOUSE,    0.231516,  0.138438,  0.324594, 5,  12.000000,    0.046539, 14529244160.000000
MYO6_MOUSE,    0.406564,  0.000000,  1.016736, 3,   3.000000,    0.305086, 970938880.000000
NAA15_MOUSE,    0.449680,  0.378801,  0.520558, 1,   1.000000,    0.022272, 539523584.000000
NACA_MOUSE,    0.487962,  0.360074,  0.615850, 5,   7.000000,    0.063944, 104576229376.000000
NADC_MOUSE,    0.277332,  0.235486,  0.319178, 5,  13.000000,    0.020923, 240656793600.000000
NADE_MOUSE,    0.211829,  0.130459,  0.293198, 1,   1.000000,    0.034411, 657275136.000000
NAGAB_MOUSE,    0.132434,  0.092136,  0.172732, 2,   7.000000,    0.020149, 12713381888.000000
NAGS_MOUSE,   19.774529,  0.000000, 49.592060, 2,   2.000000,   14.908766, 958171328.000000
NAKD2_MOUSE,    0.152024,  0.123936,  0.180112, 8,  15.000000,    0.014044, 94252089344.000000
NAMPT_MOUSE,    0.468816,  0.389175,  0.548456, 4,   8.000000,    0.039820, 32889208832.000000
NB5R3_MOUSE,    0.294294,  0.227974,  0.360614, 17,  30.000000,    0.033160, 800405454848.000000
NCEH1_MOUSE,    0.817943,  0.126279,  1.509607, 3,   4.000000,    0.345832, 2283644160.000000
NCKP1_MOUSE,    0.689846,  0.474631,  0.905061, 2,   2.000000,    0.107608, 415485568.000000
NCLN_MOUSE,    0.212905,  0.121323,  0.304488, 4,   9.000000,    0.045791, 24153960448.000000
NCPR_MOUSE,    0.625946,  0.424404,  0.827488, 14,  28.000000,    0.100771, 309469577216.000000
NDK3_MOUSE,    0.098573,  0.045242,  0.151903, 1,   1.000000,    0.020747, 1600105088.000000
NDKA_MOUSE,    0.341038,  0.290196,  0.391879, 8,  14.000000,    0.025421, 580343496704.000000
NDKB_MOUSE,    0.347176,  0.257242,  0.437111, 6,  11.000000,    0.044967, 222055071744.000000
NDRG2_MOUSE,    0.755566,  0.428048,  1.083085, 7,  19.000000,    0.163759, 381602725888.000000
NDUA1_MOUSE,    1.244012,  0.000000,  2.633601, 1,   1.000000,    2.486693, 1247042432.000000
NDUA2_MOUSE,    0.171954,  0.105777,  0.238131, 3,   3.000000,    0.033088, 21541908480.000000
NDUA3_MOUSE,    0.078619,  0.000000,  1.389713, 1,   1.000000,    0.039458, 1350022272.000000
NDUA4_MOUSE,    0.465844,  0.324289,  0.607400, 3,   3.000000,    0.070778, 249648922624.000000
NDUA5_MOUSE,    0.216510,  0.096941,  0.336078, 3,   8.000000,    0.059784, 30633142272.000000
NDUA6_MOUSE,    0.328754,  0.254150,  0.403358, 3,   5.000000,    0.037302, 25306501120.000000
NDUA7_MOUSE,    0.323472,  0.061573,  0.585372, 1,   1.000000,    0.082295, 8407270400.000000
NDUA8_MOUSE,    0.154931,  0.129043,  0.180820, 6,  11.000000,    0.012944, 75434827776.000000
NDUA9_MOUSE,    0.300715,  0.219184,  0.382246, 6,  19.000000,    0.040766, 106921222144.000000
NDUAA_MOUSE,    0.289572,  0.217012,  0.362133, 7,  15.000000,    0.036280, 99019554816.000000
NDUAB_MOUSE,    0.183601,  0.110274,  0.256928, 5,   7.000000,    0.036664, 24707901440.000000
NDUAC_MOUSE,    0.245947,  0.188428,  0.303466, 4,  10.000000,    0.028759, 66174447616.000000
NDUAD_MOUSE,    0.181309,  0.148650,  0.213968, 4,   9.000000,    0.016330, 55555555328.000000
NDUB4_MOUSE,    0.175786,  0.148219,  0.203352, 4,   4.000000,    0.013783, 25224566784.000000
NDUB5_MOUSE,    0.082298,  0.029812,  0.134783, 3,   3.000000,    0.026243, 5828933120.000000
NDUB6_MOUSE,    2.331592,  2.242264,  2.420920, 2,   4.000000,    0.044664, 25062197248.000000
NDUB7_MOUSE,    0.705276,  0.427043,  0.983509, 3,   3.000000,    0.139116, 8374557696.000000
NDUB8_MOUSE,    3.177358,  3.097135,  3.257582, 3,   4.000000,    0.040112, 4045187584.000000
NDUB9_MOUSE,    0.131799,  0.102960,  0.160637, 3,   5.000000,    0.014419, 33149825024.000000
NDUBA_MOUSE,    0.262236,  0.190062,  0.334411, 4,   7.000000,    0.036087, 156771811328.000000
NDUBB_MOUSE,    0.220953,  0.150471,  0.291435, 2,   2.000000,    0.035241, 2871318016.000000
NDUC2_MOUSE,    0.210242,  0.153381,  0.267103, 3,   6.000000,    0.028431, 29766379520.000000
NDUF2_MOUSE,    1.193229,  0.000000,  4.248664, 3,   3.000000,    1.527717, 1673532928.000000
NDUF3_MOUSE,    1.674808,  1.660402,  1.689214, 2,   2.000000,    0.007203, 1730987392.000000
NDUF4_MOUSE,    0.189691,  0.134359,  0.245022, 1,   1.000000,    0.017387, 416534144.000000
NDUS1_MOUSE,    0.164789,  0.135761,  0.193816, 16,  33.000000,    0.014514, 292236492800.000000
NDUS2_MOUSE,    0.185455,  0.107706,  0.263204, 7,  20.000000,    0.038875, 123385421824.000000
NDUS3_MOUSE,    0.248068,  0.191177,  0.304958, 5,  13.000000,    0.028445, 149191999488.000000
NDUS4_MOUSE,    0.219835,  0.128259,  0.311411, 3,   3.000000,    0.045788, 16152384512.000000
NDUS5_MOUSE,    0.209860,  0.124093,  0.295626, 3,   5.000000,    0.042883, 19994787840.000000
NDUS6_MOUSE,    0.484916,  0.318784,  0.651048, 3,   9.000000,    0.083066, 15291506688.000000
NDUS7_MOUSE,    0.490380,  0.000000,  2.573773, 1,   6.000000,    0.249924, 21184083968.000000
NDUS8_MOUSE,    0.372757,  0.291434,  0.454081, 4,   5.000000,    0.040662, 38764003328.000000
NDUV1_MOUSE,    0.181984,  0.147965,  0.216002, 5,  19.000000,    0.017009, 123293818880.000000
NDUV2_MOUSE,    0.193247,  0.153361,  0.233133, 5,  10.000000,    0.019943, 67394093056.000000
NEDD4_MOUSE,   11.945168,  9.158215, 14.732121, 3,   3.000000,    1.393476, 2703900416.000000
NEUA_MOUSE,    0.182308,  0.151468,  0.213147, 2,   7.000000,    0.015420, 43596087296.000000
NEUL_MOUSE,    0.149593,  0.078090,  0.221096, 3,   3.000000,    0.035751, 2678723072.000000
NFS1_MOUSE,    0.240701,  0.151659,  0.329743, 3,   8.000000,    0.044521, 8804974592.000000
NFU1_MOUSE,    1.253186,  1.136985,  1.369387, 2,   2.000000,    0.058101, 1422971904.000000
NGP_MOUSE,    3.021764,  0.947390,  5.096137, 1,   1.000000,   11.687259, 254022704.000000
NH2L1_MOUSE,    0.416414,  0.384332,  0.448495, 2,   4.000000,    0.016041, 9956718592.000000
NHP2_MOUSE,    0.100429,  0.073125,  0.127733, 2,   2.000000,    0.013652, 2125572992.000000
NHRF1_MOUSE,    0.788739,  0.299711,  1.277766, 4,  10.000000,    0.244514, 35192004608.000000
NHRF3_MOUSE,    0.651552,  0.451910,  0.851194, 6,  15.000000,    0.099821, 33862787072.000000
NINJ1_MOUSE,    1.810025,  0.000000,  3.965656, 2,   2.000000,    1.077815, 1849765760.000000
NIPS1_MOUSE,    0.166726,  0.123989,  0.209462, 9,  21.000000,    0.021368, 450313388032.000000
NIPS2_MOUSE,    0.141182,  0.029019,  0.253345, 1,   1.000000,    0.040398, 299875072.000000
NIT1_MOUSE,    0.250899,  0.165512,  0.336286, 4,  13.000000,    0.042693, 79097561088.000000
NIT2_MOUSE,    0.183174,  0.153809,  0.212539, 10,  18.000000,    0.014682, 248533090304.000000
NLRX1_MOUSE,    0.642945,  0.000000,  3.697912, 1,   1.000000,    0.528131, 28128676.000000
NMI_MOUSE,    3.629586,  2.326582,  4.932589, 1,   1.000000,    9.317241, 1130677760.000000
NMT1_MOUSE,    0.426603,  0.181698,  0.671507, 4,   7.000000,    0.122452, 37014872064.000000
NMT2_MOUSE,    0.101841,  0.000000,  2.463131, 1,   1.000000,    0.065264, 155835168.000000
NNRD_MOUSE,    0.344200,  0.271551,  0.416850, 4,   8.000000,    0.036325, 25678755840.000000
NNRE_MOUSE,    0.176879,  0.153113,  0.200645, 5,   9.000000,    0.011883, 49993498624.000000
NOMO1_MOUSE,    0.155627,  0.120443,  0.190811, 4,  23.000000,    0.017592, 43494113280.000000
NONO_MOUSE,    0.854239,  0.479237,  1.229241, 3,   3.000000,    0.187501, 12307905536.000000
NOP56_MOUSE,    1.847504,  1.671220,  2.023788, 4,  10.000000,    0.088142, 30065010688.000000
NOP58_MOUSE,    0.113586,  0.084846,  0.142325, 4,  10.000000,    0.014370, 11385163776.000000
NP1L1_MOUSE,    0.597250,  0.435342,  0.759158, 3,   4.000000,    0.080954, 10393228288.000000
NP1L4_MOUSE,    0.381749,  0.234566,  0.528932, 3,   5.000000,    0.073591, 2861644800.000000
NPC2_MOUSE,    0.328439,  0.000000,  1.472502, 1,   1.000000,    0.119734, 379564224.000000
NPL4_MOUSE,   18.605772, 18.352631, 18.858913, 2,   5.000000,    0.126571, 6557086720.000000
NPM_MOUSE,    0.308977,  0.236149,  0.381804, 5,   9.000000,    0.036414, 74041655296.000000
NPS3B_MOUSE,    0.195245,  0.140167,  0.250324, 2,   9.000000,    0.027539, 43177160704.000000
NPT2A_MOUSE,    0.002958,  0.000000,  0.022038, 2,   2.000000,    0.009540, 441162752.000000
NQO2_MOUSE,    0.248880,  0.192183,  0.305576, 7,  13.000000,    0.028348, 110207426560.000000
NSDHL_MOUSE,    0.702600,  0.436338,  0.968862, 6,  13.000000,    0.133131, 34201542656.000000
NSF1C_MOUSE,    0.592548,  0.511694,  0.673402, 4,   6.000000,    0.040427, 18708084736.000000
NSF_MOUSE,    0.346467,  0.137059,  0.555875, 1,   1.000000,    0.075423, 190343856.000000
NSMA_MOUSE,    0.177585,  0.000000,  2.469418, 1,   1.000000,    0.059001, 91725368.000000
NT5C_MOUSE,    0.087584,  0.023298,  0.151871, 3,   3.000000,    0.032143, 4373971456.000000
NT8F2_MOUSE,    0.754087,  0.621232,  0.886943, 2,   4.000000,    0.066428, 97641226240.000000
NTCP_MOUSE,    1.041049,  0.474618,  1.607481, 1,   1.000000,    0.245633, 32815159296.000000
NTF2_MOUSE,    0.184826,  0.107776,  0.261875, 3,   3.000000,    0.038525, 2427647232.000000
NU155_MOUSE,    0.171761,  0.068418,  0.275104, 2,   2.000000,    0.051672, 556071936.000000
NU160_MOUSE,    0.026989,  0.000000,  4.846694, 1,   1.000000,    0.017914, 90543880.000000
NU1M_MOUSE,    0.138670,  0.100184,  0.177156, 3,   4.000000,    0.019243, 13314343936.000000
NU2M_MOUSE,    0.188354,  0.092596,  0.284113, 1,   1.000000,    0.040496, 5082345472.000000
NU3M_MOUSE,    0.174913,  0.118723,  0.231103, 1,   1.000000,    0.022963, 1411627776.000000
NU4M_MOUSE,    1.077461,  0.000000,  2.839010, 6,   6.000000,    0.880774, 10690902016.000000
NU5M_MOUSE,    0.161801,  0.109402,  0.214201, 3,   8.000000,    0.026200, 34240854016.000000
NUBPL_MOUSE,    0.096287,  0.053840,  0.138733, 2,   2.000000,    0.021223, 473155904.000000
NUCG_MOUSE,    0.759849,  0.565485,  0.954213, 2,   4.000000,    0.097182, 10535948288.000000
NUCL_MOUSE,    0.647256,  0.483844,  0.810669, 4,  10.000000,    0.081706, 64384888832.000000
NUD12_MOUSE,    0.420683,  0.270763,  0.570603, 4,  11.000000,    0.074960, 25560721408.000000
NUD16_MOUSE,    0.127996,  0.000000,  7.088684, 1,   1.000000,    0.091120, 12206397.000000
NUD19_MOUSE,    0.309731,  0.265359,  0.354103, 3,   6.000000,    0.022186, 9417118720.000000
NUDC_MOUSE,    0.394543,  0.257644,  0.531442, 2,   2.000000,    0.068449, 708201536.000000
NUDT5_MOUSE,    0.289684,  0.000000,  1.099314, 1,   1.000000,    0.155780, 331012608.000000
NUDT7_MOUSE,    0.650228,  0.370650,  0.929805, 6,  12.000000,    0.139789, 279360536576.000000
NUDT8_MOUSE,    0.110319,  0.019679,  0.200959, 1,   1.000000,    0.032646, 187297456.000000
NUP43_MOUSE,    0.007738,  0.000000,  4.112297, 1,   1.000000,    0.008385, 152820144.000000
NUP93_MOUSE,    1.076778,  1.019505,  1.134052, 2,   2.000000,    0.028637, 366134144.000000
OASL1_MOUSE,    0.272873,  0.226090,  0.319655, 1,   1.000000,    0.016850, 1708848640.000000
OAT_MOUSE,    0.915859,  0.440573,  1.391145, 13,  22.000000,    0.237643, 471101440000.000000
OCAD1_MOUSE,    0.705805,  0.540488,  0.871121, 3,   5.000000,    0.082658, 19845677056.000000
OCAD2_MOUSE,   14.862255, 14.551208, 15.173302, 2,   2.000000,    0.155523, 5256466432.000000
OCTC_MOUSE,    1.263406,  0.708872,  1.817940, 11,  19.000000,    0.277267, 84920500224.000000
ODB2_MOUSE,    0.170700,  0.131280,  0.210120, 8,  16.000000,    0.019710, 108939583488.000000
ODBA_MOUSE,    0.268828,  0.217912,  0.319744, 5,  20.000000,    0.025458, 134347833344.000000
ODBB_MOUSE,    0.091913,  0.064488,  0.119338, 4,  12.000000,    0.013713, 47347322880.000000
ODC_MOUSE,    0.178059,  0.000000,  1.044819, 1,   1.000000,    0.080425, 166168816.000000
ODO1_MOUSE,    0.464265,  0.312396,  0.616133, 14,  35.000000,    0.075934, 144035790848.000000
ODO2_MOUSE,    0.165158,  0.134629,  0.195687, 6,  13.000000,    0.015265, 220984737792.000000
ODP2_MOUSE,    0.143777,  0.123708,  0.163846, 6,  18.000000,    0.010035, 153837568000.000000
ODPA_MOUSE,    0.113420,  0.086526,  0.140314, 6,  12.000000,    0.013447, 99733782528.000000
ODPB_MOUSE,    0.225032,  0.189300,  0.260764, 7,  21.000000,    0.017866, 252344991744.000000
ODPX_MOUSE,    0.161479,  0.130240,  0.192718, 3,   3.000000,    0.015620, 8503032832.000000
ODR4_MOUSE,    0.414416,  0.285312,  0.543520, 3,   3.000000,    0.064552, 1888512896.000000
OLA1_MOUSE,    0.326491,  0.244217,  0.408765, 4,   7.000000,    0.041137, 21610330112.000000
OPA1_MOUSE,    0.335581,  0.250905,  0.420256, 8,  14.000000,    0.042338, 23633915904.000000
OPA3_MOUSE,    0.220784,  0.152536,  0.289033, 1,   1.000000,    0.028862, 3334452480.000000
OPLA_MOUSE,    0.438585,  0.319895,  0.557275, 17,  36.000000,    0.059345, 118521176064.000000
ORNT1_MOUSE,    0.314562,  0.248257,  0.380867, 6,  13.000000,    0.033153, 151935369216.000000
ORN_MOUSE,    1.356980,  0.000000,  2.893392, 1,   1.000000,    1.023048, 391420000.000000
OSBL1_MOUSE,    0.376534,  0.000000,  1.154250, 3,   3.000000,    0.388858, 1170169472.000000
OSBL8_MOUSE,    0.605940,  0.000000,  1.345614, 1,   1.000000,    0.242776, 389675168.000000
OSBL9_MOUSE,    2.199847,  1.396372,  3.003322, 1,   1.000000,   10.794141, 182128080.000000
OSBP1_MOUSE,    0.567246,  0.346477,  0.788015, 3,   3.000000,    0.110384, 1364321920.000000
OSGEP_MOUSE,    0.219839,  0.141108,  0.298570, 1,   1.000000,    0.028357, 5016050688.000000
OST48_MOUSE,    0.237906,  0.159577,  0.316235, 4,  12.000000,    0.039164, 135366574080.000000
OSTC_MOUSE,    0.186326,  0.000000,  2.303702, 1,   1.000000,    0.085503, 36737032192.000000
OSTF1_MOUSE,    0.463221,  0.286380,  0.640062, 2,   2.000000,    0.088421, 5040404480.000000
OTC_MOUSE,    0.160942,  0.137061,  0.184823, 12,  28.000000,    0.011940, 2513850597376.000000
OTUB1_MOUSE,    0.497873,  0.404903,  0.590844, 4,   6.000000,    0.046485, 9663969280.000000
OXND1_MOUSE,    1.353694,  0.000000,  3.116270, 1,   1.000000,    1.164942, 555182272.000000
OXSM_MOUSE,    0.183330,  0.140197,  0.226464, 3,   4.000000,    0.021567, 12927683584.000000
OXSR1_MOUSE,    2.260780,  2.072996,  2.448565, 2,   2.000000,    0.093892, 827393408.000000
P20D1_MOUSE,    0.384394,  0.275005,  0.493784, 4,   9.000000,    0.054695, 28457451520.000000
P5CR3_MOUSE,    0.650885,  0.557932,  0.743838, 2,   8.000000,    0.046476, 32120451072.000000
PA1B2_MOUSE,    0.304155,  0.249947,  0.358364, 3,   3.000000,    0.027104, 3919497984.000000
PA2G4_MOUSE,    0.207135,  0.155120,  0.259149, 5,  18.000000,    0.026007, 134030884864.000000
PABP1_MOUSE,    0.245863,  0.181619,  0.310107, 8,  17.000000,    0.032122, 171258232832.000000
PACN2_MOUSE,    0.738510,  0.539069,  0.937951, 4,   5.000000,    0.099720, 8205369856.000000
PACN3_MOUSE,    0.367129,  0.207479,  0.526780, 4,   6.000000,    0.079825, 8219762688.000000
PAFA2_MOUSE,    0.645879,  0.298260,  0.993497, 4,   7.000000,    0.173809, 10096555008.000000
PAG15_MOUSE,    0.216058,  0.104717,  0.327400, 2,   2.000000,    0.055671, 1177485952.000000
PAHX_MOUSE,    2.295721,  0.000000,  5.491816, 5,   8.000000,    1.598047, 51006513152.000000
PAIRB_MOUSE,    0.434243,  0.312679,  0.555808, 4,   8.000000,    0.060782, 12040209408.000000
PAPS2_MOUSE,    0.430355,  0.302173,  0.558537, 4,  20.000000,    0.064091, 47240245248.000000
PARK7_MOUSE,    0.256213,  0.214818,  0.297608, 7,  17.000000,    0.020697, 223886245888.000000
PARL_MOUSE,    0.110112,  0.040296,  0.179929, 2,   2.000000,    0.034908, 1576499584.000000
PARP1_MOUSE,    0.785383,  0.000000,  4.424961, 1,   1.000000,    0.359172, 362316352.000000
PARP9_MOUSE,    0.464738,  0.301681,  0.627794, 2,   6.000000,    0.081528, 8885124096.000000
PARVA_MOUSE,    0.902618,  0.000000,  2.386702, 3,   3.000000,    0.742042, 3737065984.000000
PAXI_MOUSE,    0.459234,  0.218458,  0.700011, 1,   1.000000,    0.101824, 718405184.000000
PBLD1_MOUSE,    0.229591,  0.183599,  0.275583, 9,  20.000000,    0.022996, 439301275648.000000
PBLD2_MOUSE,    0.348005,  0.294463,  0.401548, 5,  11.000000,    0.026771, 107376640000.000000
PCBP1_MOUSE,    0.561959,  0.374859,  0.749058, 7,  11.000000,    0.093550, 189191929856.000000
PCBP2_MOUSE,    0.523447,  0.437223,  0.609670, 4,   7.000000,    0.043112, 52424871936.000000
PCCA_MOUSE,    0.145291,  0.119205,  0.171377, 12,  38.000000,    0.013043, 197477777408.000000
PCCB_MOUSE,    0.150981,  0.121695,  0.180266, 10,  25.000000,    0.014643, 227818356736.000000
PCKGC_MOUSE,    1.977560,  0.000000,  4.202296, 7,  19.000000,    1.112368, 235554684928.000000
PCP_MOUSE,   13.768524,  3.744840, 23.792210, 3,   3.000000,    5.011842, 3557435392.000000
PCY1A_MOUSE,    0.873918,  0.411676,  1.336160, 1,   1.000000,    0.179820, 1191443584.000000
PCY2_MOUSE,    0.563236,  0.400262,  0.726211, 6,  10.000000,    0.081487, 61946753024.000000
PCYOX_MOUSE,    0.604766,  0.458405,  0.751128, 5,  12.000000,    0.073181, 33914494976.000000
PDC6I_MOUSE,    0.649409,  0.412910,  0.885908, 6,  18.000000,    0.118250, 37773017088.000000
PDCD6_MOUSE,    0.817380,  0.579324,  1.055436, 3,   3.000000,    0.119028, 9967271936.000000
PDIA1_MOUSE,    0.437920,  0.318258,  0.557582, 22,  40.000000,    0.059831, 2348132073472.000000
PDIA3_MOUSE,    0.413678,  0.330265,  0.497091, 31,  52.000000,    0.041706, 1432719589376.000000
PDIA4_MOUSE,    0.498769,  0.356378,  0.641161, 22,  35.000000,    0.071196, 410403831808.000000
PDIA5_MOUSE,    0.128861,  0.081640,  0.176082, 8,  27.000000,    0.023611, 175256600576.000000
PDIA6_MOUSE,    0.453141,  0.385493,  0.520788, 11,  26.000000,    0.033824, 320921272320.000000
PDIP2_MOUSE,    0.826453,  0.350900,  1.302007, 3,   3.000000,    0.237777, 3791570176.000000
PDK1_MOUSE,    0.161135,  0.000000,  0.352169, 2,   2.000000,    0.095517, 828063552.000000
PDLI1_MOUSE,    0.657627,  0.000000,  3.326734, 1,   4.000000,    0.507086, 1458799104.000000
PDLI5_MOUSE,    0.591439,  0.454784,  0.728095, 4,   9.000000,    0.068328, 7652936704.000000
PDXD1_MOUSE,    0.261383,  0.030806,  0.491960, 1,   1.000000,    0.083048, 526411744.000000
