"unlist.neh_dif.","unlist.pxt_dif."
2.47905707386277,2.52954775235041
1.52617456156383,1.54288562757319
1.13559537854931,1.13134694438809
1.33578509997987,1.34543761955703
0.723700501904655,0.730541537453267
1.97272480511198,1.9163406547861
1.75153896511051,1.70440567961515
0.819540636386963,0.81009478067922
1.08607461860014,1.09461882679627
3.23763632698158,3.11245624181922
2.04352995082862,2.03417170121975
0.999787734850289,0.995134691292856
1.91063205764569,1.90708084100991
1.90156972056311,1.88606846242996
1.43107000549928,1.42151538237167
0.440743926889939,0.436249830445415
1.44105882369847,1.43626739319219
1.15883764900293,1.16697398583204
1.77433425386188,1.79021912979684
1.12590557435025,1.12879526379707
1.1810576543285,1.18313035150408
1.08277562689626,1.0901606514668
1.17976072686153,1.15573303961196
2.38174579917742,2.31053165873993
2.80169648257815,2.87651990369846
31.6441480843983,37.430988914773
36.9877213767346,45.3124728112474
39.9092955886048,47.2137906758002
31.8268950279182,35.4292752110756
40.9642568535493,47.4895053473767
27.5812337380116,35.9928115599235
36.8812397544446,57.917602444691
23.9882258063105,31.4417554393284
26.5972793599939,28.3473192111779
35.7541831712686,37.3890614288991
50.8871363582737,85.8073229691454
30.6617477875237,44.6459200434115
32.8499811276016,37.7626191350823
46.7288947466176,53.9397361118391
19.7258472775726,24.5777350755052
186.685974653283,79.9620743735635
54.1313610835007,93.288484859283
36.8375319993842,57.7630049177678
45.9848203963349,67.4440112482517
20.5610478687144,26.3349877363444
44.1473994933556,52.5792968353408
52.6915746835721,77.8136935403384
41.0528750497205,49.2393445870277
35.3768764539008,37.6468631343554
28.4195295738938,29.0743964659556
17.5756362995781,21.2389277296516
44.9837628598997,49.0384949067051
14.3880186451692,16.0525357701399
34.915730145026,47.4880285377849
48.5718923062973,90.0481533368577
50.7950151005048,88.4830683158959
34.0476090211498,34.3980746264138
48.6082824618137,68.8908486534929
30.9468492724634,39.6099755046244
86.5005114775272,66.9600567846617
19.0916786159964,23.3738044427322
133.854744548854,87.3708072423658
61.9813781627466,54.240940748877
59.3858625990717,51.7375876420796
48.5251843149445,51.6443022702918
46.8948811422962,69.3304754362197
46.012939747633,64.4836666062998
51.5304806182284,77.8820591363059
70.9935213970675,55.9246450077798
38.8204256734408,46.8476781834148
51.6600230376284,60.510755476047
29.599689076892,39.3045354943222
36.802166271654,41.6169828121272
33.736156436495,51.4725497002133
33.2823431772877,33.1917055114829
43.9497900217522,42.9977267056656
24.2781832946281,32.023213967442
58.8694511534725,52.8939755939041
55.6743358427321,83.9647804052518
56.1217630247735,45.0517196137253
55.5800408650752,52.9325779489084
30.4631887022032,35.3621764393768
53.3272736613663,66.2878675810783
40.6066762347679,41.4759216006841
61.2697643799957,66.3828870708856
30.9694491403479,38.5726282186186
23.9044232642376,31.5644182700892
32.1527392378801,40.9774592476706
40.4061562003551,62.7246452452108
30.8343653844591,29.4567278448679
26.5305111688047,29.9198480098986
19.4329459260022,15.9859354358451
39.8512616281428,37.9129712669512
40.4241529262701,42.6253348075999
28.0403695188002,27.2805684584106
30.4989299155212,40.63135736986
52.6148127330679,100.19202773498
51.5275847289504,66.1324284584346
29.0533223017167,35.6672830553714
37.4217061392364,48.289739192716
71.5599843844358,86.2555412320979
20.4002256226631,25.1884096641208
40.6793333584047,56.3591303732887
26.5182921406036,24.8874798847266
38.3914699064212,44.2942896521702
72.0524422489645,56.2299118585775
35.4247601805174,39.5116185717587
24.6516584165877,25.8033885193376
42.4633106750604,59.4711701898062
120.538405031661,153.292938150393
52.7538716874149,73.1868094127223
33.2362458612173,28.4648199204977
11.3057480808305,10.3271669143898
17.551380554013,17.8975945704747
33.8448985231602,39.875280634545
31.8469366191146,37.2723899063354
41.0559161137941,44.2888389280158
41.7548497583949,36.0515523649522
73.6714330074471,54.002759096114
32.7290269051869,47.7631277727476
36.9070105796208,42.9318606891024
43.6956419750273,41.6841209456447
59.9508390953404,58.501159820604
48.7973142311087,69.7803836416065
55.9289132614348,116.348716648396
89.0739403937674,642.565381555092
91.7386216402339,258.975608181741
119.939778698972,371.738533839033
92.0622692970845,536.762093060362
103.559919270325,405.485412126994
90.1903669899734,536.576143881256
68.0320896847682,155.662364877741
82.6121383094715,433.004864035007
85.3275368351157,346.103341681541
115.295225152921,476.887699974956
84.3048158225761,308.474060410784
88.5033185117247,564.150295790117
78.2169386675195,292.350858082435
80.3859498355387,238.846332245752
97.7986649131576,390.045572169414
90.6473502198426,632.766962559576
116.418453607994,510.305662296063
114.925071885678,489.362137335106
124.189465518003,448.8608017247
116.723340068136,285.673537268598
105.20187170417,665.260997827739
82.4114579937266,426.081231311364
86.6486845242356,511.017402143488
92.2413270211738,767.113742413673
98.7694687433402,657.505161453128
117.558585563079,534.369320475753
90.6429158863718,626.732288230459
84.9752768855212,512.39872454688
116.300272223115,469.711476185228
90.936243960549,812.147208582163
88.3224354143085,592.359199048433
100.576090737982,385.740107778054
89.5387998402612,724.204700976593
78.03594541056,258.433650824492
88.2787704593848,166.041094524178
93.2313208972307,609.446117641219
99.2382396009159,392.130053142911
109.670977992946,346.314406178731
89.9385241983429,676.082109987063
90.4070137381696,693.225783384728
100.482759032653,467.763216502872
100.559309481312,660.65174361478
109.692954281798,843.715364591281
91.4308066800177,679.665616493135
100.711575465342,164.975669771149
125.981030817069,471.866232011739
87.6286513826724,294.576141981699
85.8951266513945,415.598374389572
110.613403018606,563.407464405115
98.2182732539971,592.901749387969
85.5461750735737,349.373168768885
96.651817116281,334.499444864429
100.368015097015,834.264999498719
101.558192257655,666.041941378813
83.1317854598195,370.008067569771
109.078907267485,807.534463589486
85.9838658612598,271.684294156893
94.0273959144179,516.256710626146
100.275962452721,675.545098866495
112.98196401914,642.45145275442
86.347885457864,339.804716978684
101.236665819302,539.258067736025
90.0897071912007,383.233652171064
96.4220878897689,462.720344578933
102.411172496321,525.646652767559
82.4615508191027,364.798687641988
97.5527469061845,527.780285462152
87.8060577240608,440.965557230189
100.822827147345,322.127436027679
90.3728997670815,641.170255419461
78.7724449266026,360.838570480889
100.59772580361,533.733941651557
93.210192504864,601.385243852053
97.5718939225829,475.72947437987
108.605237686928,370.243538586945
109.802300178325,575.156327085856
119.237118885746,405.525999257239
86.7792270816439,317.526841242984
90.5246559808247,554.533984404617
118.532280609487,235.008453163673
97.9337403468824,213.42882600476
93.28359667116,392.389759915815
100.081101276973,829.594832509573
89.4534680786095,668.451009657422
95.4519895247228,919.789673826291
80.9383216039871,280.134663455946
112.754076692352,152.679230683428
98.6656442313784,473.345511651375
116.367423131988,360.43409640358
73.6714476646343,219.174453068071
112.463283455702,402.590769978456
91.034682759022,634.770155960734
123.378507683382,315.969888043794
87.0620911808453,448.874730920739
117.649749740322,408.481304548614
87.8685527901091,318.915545608942
116.451305581283,544.94828306958
85.2514036363465,363.783296205917
98.3865372032959,479.492090314244
108.291417168265,1307.27016983545
94.1796247721519,1039.89270210453
98.7282918678484,1162.29108022922
92.3816812786896,294.220465302084
94.0000190980441,1516.10829901197
102.335911295881,1638.26296142796
103.839865655631,1553.43035799222
103.801922370121,869.135787069707
103.882711833561,766.219721799746
107.603168030917,1014.37771857705
104.742924712241,1104.43751749506
115.190434363773,748.409445087559
98.8770556797423,1416.24219075244
100.203327566142,1128.11847567328
102.828069080054,1475.84446822239
103.292963678807,1989.98685842328
103.964580318591,790.261092724826
104.03552132138,2038.13860179009
95.7422133714866,1461.79437503101
94.4313137651796,1283.49855773221
99.7456716487644,1138.8756028354
102.591663784855,1724.32431813349
93.7058532956102,1315.56915551009
103.800441450516,2039.19292158556
99.9091808307087,2587.23144334065
95.3188428415293,1319.09018308109
90.3472735420503,925.684842532768
94.6960440108629,1399.08896083871
99.4711222807154,1314.17440946924
98.0187186123046,1445.14592538373
94.6858500749142,1790.31039821447
101.572729958191,2401.97938919173
93.2202560196986,1270.27258589536
109.689910388814,1122.70506451811
96.675647483462,1601.82000966296
96.0072962737059,1229.05287141162
95.9975504858876,1724.13405535276
101.419945480706,2010.68730584474
103.781393314003,1754.82103933702
95.3890616187669,1499.58337558963
95.1183943502074,959.201915292435
99.3163455368836,2851.7893747535
99.7768771870062,2457.7886586342
95.906924793913,1277.35002865362
99.5798750138206,1946.53180172919
96.1645771552016,1692.11874523622
104.947283424512,1375.42061772132
98.3352872140029,1496.29682937633
99.5206777972836,1050.79869722497
104.266683027697,1840.03535152156
93.151375841191,502.336524929268
100.008820543363,2197.46791668632
101.962460649327,1592.38296352398
95.8219223414251,1897.56606980903
102.109152341346,1936.44504318705
104.832056450832,2285.46021304315
95.6701875951131,1487.81717856281
109.568219096434,886.102591878884
102.671429342103,1167.36860322734
106.761477572455,1096.64172367851
103.313590464119,3192.35433672745
97.0570868490403,1669.47072910152
95.2669319419703,1057.78755374567
98.9637047338729,1510.19424470097
96.8620007447737,1059.44196079424
99.5027769818053,1794.47866904805
104.900047816278,821.387420209026
103.674336221947,1271.07818585976
95.0045659752653,1296.28208464774
95.5786472372403,1623.12636215848
102.518173677962,1581.65723536885
95.167730906506,648.45310017454
94.8417830478552,1035.16552694034
104.272284360889,1645.78085007062
105.171038567709,726.163047034428
107.197102883988,1489.72951683698
101.839751602917,1352.21826759592
93.1810682881726,1149.46426074616
91.4816396968031,744.797531693814
100.281190060566,773.578902196202
94.9399798767209,861.543883141525
104.50644996769,1027.46013271443
98.2552224844759,801.767003222172
101.002963315488,1998.39176884474
99.307632279636,1656.35998597759
101.109281964038,4426.74195931995
105.71312893298,977.801257238915
93.0557536348554,984.972963565598
96.038709821852,1562.97068793353
97.8478579372073,1009.09505165311
99.597555001852,471.097989556267
99.2793879888169,1527.39887809894
99.1023768995294,1391.55522832677
106.601421625753,990.78350729614
98.973064227654,1306.61607218845
103.124183245834,1487.74521266775
90.5349060155789,909.864973860815
95.1823990102586,839.740067945382
106.544631474801,1369.42513758488
94.5992748679807,1312.42733659643
99.3605067031246,1937.78951869013
99.3979713140291,6570.14124619734
99.9167437747045,5483.0705444619
100.290831456588,6823.50391902251
99.4796508208909,6631.84653363439
99.0482574502554,6745.69209282196
99.5300713934622,7983.38999969701
100.037913301468,10237.2912886514
99.4677225941615,5589.90004755371
99.5616607062336,7782.50279545896
100.000177289815,9795.44347273184
98.6334240506214,5717.77059980075
99.2245268099366,5660.120975039
100.018601891301,7618.43492545414
99.5809617171585,9693.82577477222
99.9649184227984,9620.7880129128
100.019752091633,11121.4771511763
99.8496216366744,7392.00969790252
99.9996599707147,7170.55009336362
99.7642718862346,5313.11302523557
99.3667929217082,4858.98287500154
99.6969236670408,7238.55513746086
99.7835023855633,6555.53214300835
100.007020862772,7578.94336415616
98.9353906160011,6844.27703508624
99.7041244600854,7486.12573984976
99.5246416575794,4597.98821169203
99.3676778019043,6204.11103159928
98.8276596416174,5206.59175091668
98.6310637160781,6302.81944812575
100.532270314499,8161.82718700604
100.002164349683,6500.86822935517
100.038232189418,9502.17516250289
99.8774506192961,7337.79178539755
99.9895519155025,7073.91883157438
100.015468776912,8688.6575933555
99.7354128130802,7195.20589578374
98.4313784946629,7642.21672197549
99.9672181058396,8617.70566938763
99.621655597579,6800.74069344541
100.196458943428,7390.30668737856
99.1183402272526,6937.00115547493
98.7970126909445,7431.16293066325
100.028659618422,8273.95319006162
100.03223933113,8004.64178504213
99.8244161111985,4402.34417772145
100.001464884782,9091.11056421357
100.018731738522,6972.63445436632
99.7459376803998,6489.56747295151
99.7638515297024,5979.44288500153
99.8236542592939,6485.53615839037
98.8331399448169,6258.19768586467
100.017122775111,10045.485146297
100.01349196199,8172.14679827095
100.004858707677,9631.81290173944
100.140243608953,11876.4413149784
99.712992045955,7430.05429290765
100.075993243893,8059.16529192859
99.6125017118213,6212.0311502774
99.5610329988778,5387.20307143024
100.013506202975,6412.0668491609
98.6555055522139,4787.17788846703
99.5518755469166,4887.03292225439
99.9913454999376,8832.26627016758
100.135672142612,9023.25927758758
100.009433145275,8828.79082726435
98.9992690007298,4480.82792864308
99.5926920482129,6249.6744858134
99.8200015283649,4986.07750667809
99.1509532998894,6011.50849324931
100.023374130171,6349.86573829999
99.1546207150874,5859.01186855542
99.1757946496936,8192.4474735097
99.6699831265165,7310.54870156569
99.0433342841695,6547.00853893989
100.002135440539,9612.16430138022
99.5108476329206,6488.29668722946
99.0912537581665,5446.52231671171
100.010247336284,7701.25053899679
100.059461893533,6088.08901265419
99.0244459288144,5782.88458655188
99.3289978579184,5247.6804378605
99.4787619674665,5759.70535619455
99.0079969100238,6531.84859448906
100.056565075067,12459.5014179113
99.6208435279682,7368.0998935566
99.3852135589435,6558.07136676633
99.6081033003063,8650.64893918273
99.598621113297,5936.86711352418
98.2828551566452,3023.18379699373
98.2549399979313,4080.0639174054
99.654212274736,8323.80483502084
99.5319466226037,6826.77745435469
98.2044891127085,4617.70703926084
100.052229449295,10969.3162410789
99.4377420071209,5701.44293719437
98.9253631387741,6383.45473158266
100.061455285404,11576.2113043465
99.7952450029404,5492.10641414986
99.1495068424891,7092.21039278406
100.088571842685,8791.32237028466
