"unlist.neh_dif.","unlist.pxt_dif.","unlist.rss."
10.8609280713953,9.96427066058934,2.45565424384064e-07
11.1702721221602,11.0633876782771,2.77390380139961e-07
12.4232886140953,11.9198792496716,2.25478427737443e-07
10.918207847793,11.0961580887615,2.72862214021645e-07
8.59281476690046,9.27046355691267,2.40265339535535e-07
17.378895523384,20.5518954579781,2.56158630362306e-07
22.2950990970058,27.5140441853205,2.25002713558763e-07
30.5220635687918,35.8532642088619,1.96898795653879e-07
29.7754852637735,26.0525093163895,1.81291464269396e-07
13.173233959136,13.802049173171,2.60280937302244e-07
13.2446558002635,13.0406524732474,2.29251989837105e-07
6.77796255484251,6.63991490817473,2.35365895929524e-07
19.513895248318,22.0825654714554,1.94445742851522e-07
14.3940159403538,15.6253749191309,2.31081684158653e-07
8.73432954341169,7.87245005321754,2.03936147250039e-07
9.52373552424219,9.54775966575212,2.7879396055422e-07
13.2121300796181,15.0298254101643,2.26580527744341e-07
9.83062169722841,10.5276115537923,2.39088192607097e-07
13.9086067746185,15.8327323183276,2.07612059563488e-07
16.5456325952514,19.2310917802262,1.80462271487787e-07
26.4019165196087,29.3349842040884,2.18599592135086e-07
10.3486439473759,10.8301914677343,2.73304082825363e-07
12.5481704546164,12.1316178535688,2.38714595249904e-07
12.9280630409387,13.0807293586943,2.60772991111922e-07
12.5639579694675,10.9007567390804,2.13444986617197e-07
13.4684390287662,12.3200715405618,2.40610082775262e-07
11.4022806457574,11.0658667213656,2.00624414411815e-07
31.2315658629183,23.4885612686189,1.79330073467763e-07
14.4880880445794,16.9432717377739,2.1225734047136e-07
10.8379662112961,9.67542812566204,2.7241263065118e-07
11.7421560475921,12.9808138177407,2.39628916609313e-07
13.9093429527901,16.0081691265212,2.17526916742463e-07
12.284688336338,13.8350130967521,2.04464529626911e-07
20.2773459387509,17.2650940696455,2.08525681308324e-07
19.7457152478915,19.91205849818,1.86580361750812e-07
26.3479689564004,28.7736714371289,2.13393032292622e-07
26.130056350336,29.2063198907994,2.05302783668633e-07
33.6978653071966,43.4811169223684,1.99295180282978e-07
14.6700315056435,15.6298056450993,2.08070902193779e-07
11.5066366545411,10.4118622159215,2.35770965229739e-07
8.34417940073599,8.95761448752416,2.79197550392743e-07
15.0938536823019,17.4742025621739,2.7485376302293e-07
21.1404519928846,21.9407039557633,2.73876374130677e-07
16.1238481454565,18.4369111447473,2.08607624669481e-07
11.0943619766133,10.3893161505858,2.77346655635951e-07
14.4059396500814,16.7215675799387,2.01207876264533e-07
8.32836302911055,8.07791611581032,2.74491048829502e-07
6.41154620717534,6.59341890497353,2.57132626402166e-07
8.31515801764829,8.83060952355818,2.91863933143964e-07
14.5574549434665,12.4598636485114,3.0889864986863e-07
15.1741810215422,14.6798039079181,2.71772071699983e-07
9.51695013702129,10.0509757285256,2.50691709167951e-07
12.9769832371906,13.049263985894,1.99390378475468e-07
8.56222377506416,9.22996952371737,2.31850066797931e-07
19.0132420457347,23.0299097569281,2.21231909552556e-07
45.7739952263921,63.5520659123236,1.76137143589708e-07
22.9829361961685,22.8587116299395,1.93133992461762e-07
66.7721108883608,82.2025559483518,1.76282129445409e-07
53.2233478518247,57.0901811645442,1.73994913918679e-07
7.49590351064887,7.50234822582677,2.7073507261851e-07
11.8440241774711,10.0271100155005,2.49734380090662e-07
12.8647322220113,14.5534474884683,2.67248854596611e-07
4.49999922084868,4.25844643677331,2.77611184510519e-07
16.5869291094236,18.0159723312231,2.33711587173796e-07
8.98627530301121,9.70617581192493,1.80579086267093e-07
16.092849241354,15.4777345903521,2.11268572361551e-07
20.4115527058114,21.4285854100746,2.06048740591698e-07
20.5114048580947,22.5847591797323,1.9338334924881e-07
35.9582390290768,31.6324973104254,1.79553251341432e-07
30.4025593418745,28.0463388991918,1.8427889182573e-07
27.0491547379805,28.2471676507693,1.79767522468908e-07
25.9206366769687,28.6015819575376,1.8497437714636e-07
11.9913402185998,11.9438225172077,2.22109022583471e-07
9.47276503808362,10.0348907689401,2.83669003062211e-07
8.35014946230389,8.68963656850167,2.73572574837377e-07
9.17881782337458,9.27541440918654,1.96417437200736e-07
18.7471691127033,22.0899313933661,2.08638507007087e-07
31.2376341488756,38.7234988431611,1.77997761873177e-07
36.0384340927653,46.7003996771068,2.19715111835857e-07
12.3861501720147,12.4279445441103,2.65120208989362e-07
15.6358773310636,17.595028633998,2.87832620344897e-07
14.0304735104727,13.6788871015158,2.02570452133874e-07
9.70074687714508,8.7056924358573,1.98570926994716e-07
20.2296646853676,23.039109187345,2.14615980126586e-07
20.3325498016727,22.6316436006718,2.1141867108205e-07
29.5946955887193,26.1777234117581,1.97169929809545e-07
35.2709264682769,48.6414230254308,1.70540670004849e-07
10.0961090280884,10.3401419051489,2.46536269927316e-07
9.81915196756482,10.7301942069775,2.63954193745255e-07
244.265423850147,151.228787388589,4.39914610949886e-05
56.7197142465978,124.933662782286,2.67149054600113e-05
68.1929252001365,152.459783303697,2.88160627828402e-05
70.1930894887811,135.360334440465,2.58541575957746e-05
66.4274783467595,137.277129364266,3.30363668269268e-05
54.5020246446017,79.5567765106562,2.51719731376975e-05
148.940828004588,221.661774837643,2.29631372886788e-05
111.353693251213,134.039634629924,2.03468472507783e-05
66.0924784752077,113.490552109992,2.13161217724002e-05
83.6487664631387,234.36369403384,2.03601706359076e-05
86.9470425419865,278.747729732792,2.0005529141114e-05
105.371156741222,114.081876158529,2.56754969241835e-05
54.5970043452116,81.709529305969,2.33266280017539e-05
98.7134362939283,88.8327254853828,2.46421699158087e-05
54.7765384502432,90.6780900543137,2.32353759737058e-05
73.5586503814355,97.1251671622186,2.15687580728823e-05
74.5789678659579,241.255768263911,2.34741179846513e-05
100.628706010733,119.72807597741,1.93269491539107e-05
98.779815645769,216.588270126444,1.90210282540081e-05
125.078110087288,342.264536937798,1.78138854855066e-05
180.534387430432,110.780862605359,2.61236153851603e-05
36.6238806577475,49.3699592794746,2.39390411393007e-05
208.203298855819,82.6524721838323,2.25599899215359e-05
66.4689192016043,131.152500678289,1.96038860591146e-05
63.5152120731515,116.833679791103,2.18231993054771e-05
145.976249656747,83.1077667886119,2.0163118655049e-05
31.4823351281237,43.6210432368782,2.51980594945896e-05
48.2613024642134,75.2326381130022,2.41660593772166e-05
338.097943752441,102.599861659364,2.38317814657562e-05
73.0208940509187,145.061921156874,2.0231197807632e-05
121.398195645669,319.331002657622,1.74051901807394e-05
83.0592857916836,397.253832944504,2.30124358109966e-05
102.120815252425,127.816817445566,2.74117861140372e-05
69.9409554745946,116.40984094862,2.43546238768855e-05
53.0655564020125,82.6828096176562,2.26459410942123e-05
57.0851324856213,79.1453903982137,2.45941779635432e-05
54.515608533486,81.9203454198079,2.54148538512444e-05
74.4281597485405,130.189066187003,2.02741764941747e-05
99.1362540458566,262.802636587819,1.85081689910896e-05
130.22616608701,331.043869524671,2.08447165205866e-05
114.992712596953,62.5073601805546,2.84231522691492e-05
55.8525488830394,82.1939908380168,2.32677238071296e-05
68.1645144656442,178.077123590518,2.40507787780057e-05
75.4304141242322,232.977639477104,2.03644342848692e-05
74.3473585876209,220.530388419689,2.1487520367638e-05
81.0186851148969,303.577116746993,1.7992467018066e-05
154.691544629967,242.535555931011,2.06097742589709e-05
103.768796179895,294.991674195324,1.78868754983973e-05
110.767882903936,563.513363472331,1.67884405100508e-05
213.555852581358,110.649206992141,2.20823097652569e-05
86.985684028601,83.5803005917656,2.43740098696228e-05
47.3337070016697,81.4745426067596,2.84288450940951e-05
61.63985724317,83.4308587242981,2.72003239213346e-05
110.826398459451,187.218006961041,2.61103839845477e-05
67.9311117607628,204.543002127132,2.10236993914702e-05
149.215665409633,204.68010971549,2.30769571430185e-05
69.6010693134685,139.698828069522,2.05299231942616e-05
50.147895923548,58.5721006181549,2.70482094619129e-05
123.327487708798,107.163536849474,2.78722150951741e-05
52.1113532370732,108.542737301239,3.41031944228438e-05
64.1289225458611,96.8889157671762,2.80287679795151e-05
59.6048007027207,129.565991987234,2.77409967866222e-05
64.1318113957862,145.762667481885,3.11078171807169e-05
62.7901023930587,166.487690302653,2.1090384454243e-05
72.8268704286548,166.574415920578,2.28371771356234e-05
122.957965580476,130.705902556629,2.30651214585221e-05
123.844026375847,455.819410652414,1.88493662004108e-05
110.690459367811,856.737528260683,1.76926238149668e-05
109.692368978136,908.165174096947,1.79049284138147e-05
92.8074857047481,775.708112244134,1.93039296865718e-05
97.469960245613,86.004393555894,2.74043609461114e-05
51.7014598005427,79.9797826497341,2.22712678434922e-05
147.269313695115,102.014856777462,2.74709902926217e-05
147.000541860843,189.916791691064,2.36746785548924e-05
104.455362424831,202.522199668911,2.20898454257567e-05
134.081761963653,275.383533466452,1.83761724515713e-05
157.571882346486,193.007939708259,2.37895275869732e-05
120.213111447143,147.368444078891,2.16670856643312e-05
98.3697151630355,303.906453884163,2.09779760646834e-05
83.9323618188522,399.249793623039,1.86820113578505e-05
101.359725245289,369.797564363048,1.83377210457757e-05
99.4967392025082,503.546729666346,1.77236797410355e-05
105.241728183188,173.859066987614,2.24948499885198e-05
119.597558042769,97.3910906556438,2.63325186785599e-05
63.395060575831,132.146423302381,3.00241118968153e-05
66.8011920522526,155.199058779836,2.2112716065437e-05
103.97258952806,206.517403227105,2.11900526411232e-05
73.6003920555119,206.780233250446,2.19551782423428e-05
104.928146514725,319.48272387805,1.9528746625295e-05
88.5766415553828,604.88879601842,1.99487767734658e-05
208.571871242594,131.312378901534,2.66646628255172e-05
116.652096575874,149.540078099526,2.87009490779565e-05
147.869072953123,191.516001652992,2.04389496841508e-05
315.516399474848,92.7742157987592,2.30441481685195e-05
57.2366643173483,106.9049721319,2.15294982692188e-05
67.7115294635167,188.778187084456,1.92894690471738e-05
103.214677407352,233.295297132633,2.24287633178782e-05
99.8436304067521,440.692519088993,1.81982867889767e-05
197.215390750744,117.670996568336,2.41712677453004e-05
67.0527906151451,184.303640994134,2.29538971398504e-05
115.192079377815,632.380047886235,0.000405195649672474
93.6790785986839,244.500576460537,0.000263198207014609
114.473070800811,625.46871911125,0.000275415985542497
123.525495300812,331.163905649067,0.000257843204685192
71.8911127064508,229.073027309557,0.000248059898995235
101.812625162772,462.140560693312,0.000230659217699764
84.5990200184799,315.233546714897,0.000236512307346904
90.2320143068465,688.062580533078,0.000195037933334406
107.377909163008,526.075685174044,0.000182804257130272
94.4146114771795,1291.12210980172,0.000191807904724975
105.439728429954,2837.60150562546,0.000184661757760067
84.4749562596537,165.317885141634,0.000248678494772556
119.6699362759,410.700612021816,0.000255790570874578
84.6122121463798,212.797219851161,0.000220010931860138
86.8055034268964,493.735515411027,0.000239300347415403
87.5180509554519,207.74581405698,0.000212209358165888
97.3020104267991,444.893073490608,0.000271905139523874
99.1864968912509,611.560160658384,0.00019142231086091
94.3722087701309,992.708658980913,0.000177593113810228
108.244504026497,941.315349644667,0.000201225011144201
96.1596738538885,116.297269725613,0.000244557827949254
91.9013670754396,268.457811727048,0.000215512426802977
88.562717686396,491.196029514892,0.000248453884618382
83.8265133816122,459.922051312312,0.000213954141883941
97.9578012300054,223.601412078184,0.000215146064883627
89.0966186380748,578.435484083316,0.000200662212886314
80.1469333541172,168.089200536249,0.00024856642920218
82.4593828131102,354.051005801768,0.000223978825484465
121.113709669156,416.522620199445,0.000229153437283641
99.9866417733383,780.34385952438,0.000203275512232825
98.6354729521649,456.119807698,0.000193278224724701
105.70451306424,866.083920245127,0.000185682849439587
83.1613677853474,282.521614754564,0.000266337479743618
83.942257858335,383.807869858504,0.000283158458277115
130.740985199967,462.694844440192,0.000262522854244163
79.7781903027002,247.798571114336,0.000223353402214416
118.26799416668,152.592585354784,0.000237144217353284
97.1384814848965,493.657603249527,0.000191453472132867
99.6108491310234,637.639339346552,0.000182598275604674
92.8081071585018,753.144617229306,0.000173533513596848
82.7801475333617,323.785073327274,0.000292646949397273
106.777628174868,243.701782487335,0.00025797850602203
123.634938938748,315.73167371406,0.000221135038006038
108.438834908325,446.412027455108,0.000202894909044197
100.370137901981,685.579174446188,0.000250991121544526
106.341650973523,562.405930407896,0.000186310482938118
113.253243664691,565.295699018816,0.00018886710726672
98.2112419784191,1095.83065144241,0.000197000640977969
95.376369166923,1368.05898017438,0.000169751206896893
102.424158509404,466.209847862981,0.000273355028923001
82.2809329125756,159.378871621575,0.000243378583546232
85.7497028365133,277.055955790969,0.000271704804402596
110.330787491284,557.229555939555,0.000282479399663322
111.248094490196,508.969827387487,0.000255617086016681
102.964006644784,490.583672174682,0.000220257368411082
102.060976727998,245.4457701122,0.000222984127314657
90.080656979369,491.403850996484,0.000206842291569016
86.2766797007974,404.338893467228,0.000252254899751336
83.2853921765005,363.456980577571,0.000297654992772353
101.987923008282,358.608239821318,0.000314407248066766
112.746250657785,537.381177896323,0.0002816124610105
78.9175519101968,338.139225108751,0.000280159711286758
98.6101343912513,206.271714487076,0.000223925043426983
117.63428917585,473.898285876272,0.000194458792701778
97.723481990823,514.313992279717,0.000236345741700334
99.8924456340214,500.780732112287,0.000219237876006099
98.285301314448,1065.51027288724,0.000183692947608909
95.5179335717625,1098.44470708682,0.000170079625363314
98.7746979137681,1207.6362077937,0.000177716350746097
97.2172707603101,1813.39438736955,0.000182905258951111
71.2744663559194,255.574039315086,0.000282906020485959
84.3845738007525,453.301127709485,0.000227047498604861
111.847567050602,434.425308070039,0.000254591885660881
110.856532415388,306.062454232047,0.000260803019241884
83.2964923252791,463.261486392883,0.000225789162086523
109.546318942321,776.228538600181,0.000204248054109835
98.2886650475417,501.747035727587,0.000232098315551979
92.2422748199685,542.659164531738,0.000191887041721841
88.5469654405232,628.63368385913,0.000200858726021934
104.898514759619,847.795115077666,0.000169815948525087
101.98091474068,2790.20777032231,0.000175480077541583
108.607933723736,1080.86384947727,0.000179431075827387
89.8957983671403,676.147905468848,0.000176472447573166
113.605553951196,457.292961528223,0.000216575512342711
127.319097778079,279.776846166674,0.000262448712219204
105.365124216372,285.419515397608,0.000231189585876599
99.3183204404293,702.193644701212,0.000198078168230013
108.260471610145,679.545119341445,0.000221812496636442
93.0316587646458,880.938287370171,0.000175826100261294
99.0374664894985,1645.6409056911,0.000172404275217122
117.812099684778,380.326070300017,0.000243987932577358
112.004312256029,218.427139592002,0.000278387588020363
110.763744243337,370.201538223414,0.000202287464156746
79.9695399078729,378.781992253073,0.000189975961512788
86.1149452706491,536.010792339488,0.000196528787527308
97.9759960487868,464.919777238791,0.000213330989999574
91.3240575569058,704.513298980479,0.000212832574232446
104.305552731463,2426.36032191303,0.000176835420526568
101.065849048654,336.738949710993,0.0002577312633023
112.170763222115,525.462971249497,0.000277402769646464
99.4876220669087,1941.81889487129,0.0306416769342061
98.4248842691661,2750.72404567983,0.0236143534058832
101.18390290667,2249.69559331949,0.0264666754788405
98.4505619678222,3651.19513493077,0.0254808720326618
96.5617366688695,1905.65757228785,0.0251919469320554
99.5410797826016,3390.48591229931,0.0243054000460707
98.0767112969623,2123.95729559728,0.0241811685415054
98.9521964857114,2952.41549101905,0.0196785843296726
99.0922844412436,2633.70458707753,0.020247698031855
100.012104759179,3429.4918542455,0.0198386760887992
99.2495933681895,2934.3350978853,0.0188817515006126
99.647588268529,2989.83470530936,0.0248574055960403
95.0542678645032,1119.12484500944,0.0258765826862276
100.034786098796,3500.68843375409,0.0224075861971326
100.036429103755,2753.76444852677,0.0237706119321188
100.748582677479,3520.95393298041,0.0222975572070457
100.190277951518,2890.53035570229,0.0282532768279055
97.8888070057974,2396.13347253459,0.0183570055499287
99.3373099565976,2872.6689353005,0.0192525883088459
97.3812193530136,2519.39861186427,0.0202467337768635
99.164458502884,1886.95155485212,0.0259030785599905
98.6781666355974,2123.71796549045,0.0235781512204948
100.334249405788,2764.18398901846,0.0231983089768581
96.947302644573,2592.81838324669,0.019674928051135
96.7599934786122,1999.13109297421,0.0211709921206493
100.048958264688,2067.24746234084,0.0198284606101125
98.7434592333928,1871.06197327456,0.0286953779847294
96.9179799653366,2047.60127815712,0.0228922389232534
98.7387401500674,1763.46430812999,0.026137016612372
96.2980244617198,1783.497492214,0.0217634310535692
