Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
LAP2B_MOUSE,    0.073565,  0.067202,  0.079927, 4,   8.000000,    0.003181, 3190555136.000000
LARP4_MOUSE,    0.143507,  0.119809,  0.167205, 1,   1.000000,    0.009685, 37847444.000000
LASP1_MOUSE,    0.071376,  0.063796,  0.078956, 6,  13.000000,    0.003790, 14880899072.000000
LAT2_MOUSE,    2.495494,  0.000000,  5.462344, 1,   1.000000,  6718185.000000, 17870489600.000000
LAT4_MOUSE,   68.783379, 68.783379, 68.783379, 2,   2.000000,    3.434806, 783615808.000000
LA_MOUSE,    0.357481,  0.302298,  0.412665, 4,   6.000000,    0.027592, 2070057856.000000
LBR_MOUSE,    0.115679,  0.089336,  0.142023, 3,   3.000000,    0.013172, 285083328.000000
LCLT1_MOUSE,    7.378950,  7.172565,  7.585335, 2,   2.000000,    0.103193, 352375680.000000
LDHA_MOUSE,    0.193578,  0.179044,  0.208112, 13,  20.000000,    0.007267, 36418416640.000000
LDHB_MOUSE,    0.196162,  0.185343,  0.206982, 24,  29.000000,    0.005410, 188509470720.000000
LDHD_MOUSE,    0.135300,  0.126573,  0.144028, 33,  37.000000,    0.004364, 151792025600.000000
LEG1_MOUSE,    0.114740,  0.105782,  0.123698, 9,   9.000000,    0.004479, 11324502016.000000
LEG3_MOUSE,    0.171149,  0.146843,  0.195455, 2,   2.000000,    0.012153, 753760192.000000
LEG9_MOUSE,    0.304228,  0.295351,  0.313106, 2,   2.000000,    0.004439, 651692800.000000
LETM1_MOUSE,    0.119174,  0.107360,  0.130988, 12,  19.000000,    0.005907, 7318386688.000000
LGMN_MOUSE,    0.717773,  0.631950,  0.803595, 4,   5.000000,    0.042911, 1892413056.000000
LGUL_MOUSE,    0.126190,  0.116957,  0.135423, 4,   8.000000,    0.004617, 13352643584.000000
LICH_MOUSE,    0.179582,  0.000000,  0.724359, 1,   1.000000,    0.084561, 1044812864.000000
LIMA1_MOUSE,    0.067875,  0.063071,  0.072678, 4,   6.000000,    0.002402, 6983969280.000000
LIMS1_MOUSE,    0.072474,  0.066712,  0.078237, 4,   5.000000,    0.002881, 2343752960.000000
LIMS2_MOUSE,    0.401616,  0.000000,  1.925363, 1,   1.000000,    0.145209, 26526562.000000
LIN7C_MOUSE,    0.084387,  0.072410,  0.096364, 4,   6.000000,    0.005989, 2284267008.000000
LIPB1_MOUSE,    0.291144,  0.000000,  3.329822, 1,   1.000000,    0.577483, 121012504.000000
LIS1_MOUSE,    0.257609,  0.238262,  0.276956, 3,   5.000000,    0.009674, 884677760.000000
LKHA4_MOUSE,    0.085082,  0.076889,  0.093275, 7,  12.000000,    0.004096, 4828847104.000000
LMAN1_MOUSE,    0.302065,  0.278098,  0.326032, 1,   1.000000,    0.010595, 1361933184.000000
LMAN2_MOUSE,    0.184768,  0.161235,  0.208301, 4,   5.000000,    0.010853, 828174144.000000
LMCD1_MOUSE,    0.175458,  0.149808,  0.201109, 3,   3.000000,    0.012116, 126886288.000000
LMNA_MOUSE,    0.049681,  0.047024,  0.052338, 15,  31.000000,    0.001328, 31202703360.000000
LMNB1_MOUSE,    0.012274,  0.011259,  0.013288, 10,  17.000000,    0.000507, 7544827392.000000
LMNB2_MOUSE,    0.021707,  0.019351,  0.024063, 9,  17.000000,    0.001178, 6674725888.000000
LNEBL_MOUSE,    0.053108,  0.041826,  0.064391, 5,   5.000000,    0.004202, 324509792.000000
LONM_MOUSE,    0.107088,  0.097860,  0.116315, 9,  21.000000,    0.004614, 11001539584.000000
LPPRC_MOUSE,    0.161483,  0.148786,  0.174180, 29,  46.000000,    0.006348, 26072819712.000000
LPP_MOUSE,    0.086635,  0.077062,  0.096209, 10,  15.000000,    0.004787, 4719866880.000000
LRBA_MOUSE,    0.132333,  0.113919,  0.150747, 6,  15.000000,    0.009207, 2960847360.000000
LRC47_MOUSE,    0.089781,  0.078958,  0.100603, 2,   4.000000,    0.005411, 208720832.000000
LRC59_MOUSE,    0.297651,  0.282008,  0.313294, 4,   6.000000,    0.007822, 26205478912.000000
LRP2_MOUSE,    0.258390,  0.232543,  0.284236, 146, 185.000000,    0.012833, 317642342400.000000
LRRC1_MOUSE,    0.228711,  0.211082,  0.246339, 2,   4.000000,    0.008814, 697548160.000000
LSM12_MOUSE,    0.597683,  0.473040,  0.722326, 1,   1.000000,    0.039166, 48108100.000000
LSM3_MOUSE,    0.055239,  0.045257,  0.065221, 1,   1.000000,    0.004079, 242139312.000000
LSM4_MOUSE,    0.093680,  0.062473,  0.124888, 1,   1.000000,    0.012140, 191756032.000000
LSM6_MOUSE,    0.103486,  0.000000,  4.245674, 1,   1.000000,    0.054501, 19707476.000000
LSP1_MOUSE,    0.197041,  0.033145,  0.360937, 1,   1.000000,    0.063758, 96465792.000000
LTMD1_MOUSE,    0.208946,  0.178410,  0.239483, 2,   2.000000,    0.010356, 271505184.000000
LTOR1_MOUSE,    0.144793,  0.117998,  0.171589, 2,   2.000000,    0.015752, 89826784.000000
LTOR2_MOUSE,    0.009198,  0.006769,  0.011628, 3,   3.000000,    0.001215, 139246576.000000
LTOR3_MOUSE,    0.838025,  0.000000,  2.838039, 1,   1.000000,    0.220041, 205303328.000000
LTOR5_MOUSE,    0.178083,  0.117998,  0.238168, 1,   1.000000,    0.021641, 118612400.000000
LUM_MOUSE,    0.015289,  0.013024,  0.017553, 7,  10.000000,    0.001132, 12041989120.000000
LXN_MOUSE,    0.102758,  0.000000,  2.646295, 1,   1.000000,    0.036741, 55383860.000000
LYPA1_MOUSE,    0.119896,  0.111093,  0.128699, 8,  13.000000,    0.004401, 16432855040.000000
LYPL1_MOUSE,    0.166497,  0.158299,  0.174694, 4,   6.000000,    0.004099, 4286556672.000000
LYRIC_MOUSE,    0.168142,  0.148689,  0.187594, 4,   6.000000,    0.008988, 799187136.000000
LYRM4_MOUSE,    0.116725,  0.106137,  0.127314, 3,   3.000000,    0.005066, 7093388288.000000
LYZ2_MOUSE,    1.257304,  1.101508,  1.413101, 2,   4.000000,    0.077898, 9848325120.000000
M2GD_MOUSE,    0.103139,  0.095505,  0.110773, 24,  34.000000,    0.003817, 20281532416.000000
M2OM_MOUSE,    0.072230,  0.066256,  0.078204, 9,  11.000000,    0.002987, 12612267008.000000
MA2A1_MOUSE,    0.137035,  0.108020,  0.166049, 2,   2.000000,    0.010416, 59149124.000000
MA2B1_MOUSE,    0.647641,  0.568559,  0.726724, 3,   3.000000,    0.039541, 117868736.000000
MA2C1_MOUSE,    0.079891,  0.016338,  0.143445, 1,   1.000000,    0.024723, 26314204.000000
MAAI_MOUSE,    0.150411,  0.143055,  0.157767, 8,  15.000000,    0.003678, 29354039296.000000
MACD1_MOUSE,    0.073353,  0.063840,  0.082865, 2,   2.000000,    0.004756, 1011524160.000000
MACF1_MOUSE,    0.857853,  0.849765,  0.865941, 3,   3.000000,    0.004044, 30361188.000000
MAGT1_MOUSE,    0.016304,  0.013919,  0.018690, 1,   1.000000,    0.001009, 1736363904.000000
MAIP1_MOUSE,    0.623542,  0.593828,  0.653257, 2,   2.000000,    0.014857, 376068672.000000
MAL2_MOUSE,    0.049524,  0.040391,  0.058657, 1,   1.000000,    0.004149, 519426816.000000
MANF_MOUSE,    0.475006,  0.370922,  0.579089, 3,   4.000000,    0.034266, 1079246208.000000
MAON_MOUSE,    0.061409,  0.052392,  0.070426, 4,   6.000000,    0.004508, 1502567424.000000
MAOX_MOUSE,    0.212353,  0.196943,  0.227763, 28,  35.000000,    0.007694, 43657560064.000000
MAP11_MOUSE,    0.621286,  0.593495,  0.649077, 2,   2.000000,    0.013895, 60637096.000000
MAP2_MOUSE,    0.310989,  0.293017,  0.328961, 2,   2.000000,    0.008986, 1012815808.000000
MAP4_MOUSE,    0.090736,  0.078144,  0.103328, 3,   3.000000,    0.009228, 5117619200.000000
MARC2_MOUSE,    0.139423,  0.130465,  0.148381, 9,  15.000000,    0.004479, 29710323712.000000
MARCS_MOUSE,    0.514167,  0.486383,  0.541950, 2,   2.000000,    0.012296, 187511504.000000
MARE1_MOUSE,    0.271851,  0.264736,  0.278967, 3,   3.000000,    0.003474, 292535680.000000
MAT2B_MOUSE,    0.142159,  0.106359,  0.177959, 3,   3.000000,    0.016952, 373222880.000000
MATR3_MOUSE,    0.303457,  0.278866,  0.328048, 6,  10.000000,    0.012295, 3966700800.000000
MAVS_MOUSE,    0.102139,  0.091292,  0.112987, 4,   7.000000,    0.005424, 1550682112.000000
MBB1A_MOUSE,    0.136551,  0.101564,  0.171538, 2,   2.000000,    0.012984, 102800968.000000
MBL1_MOUSE,   68.783379,  0.000000,  0.000000, 1,   1.000000,   -nan(ind), 337608608.000000
MBL2_MOUSE,    0.230547,  0.000000,  4.367303, 1,   1.000000,    0.039916, 2174652.250000
MBOA5_MOUSE,    0.609024,  0.550961,  0.667088, 3,   3.000000,    0.029032, 1512399104.000000
MCAT_MOUSE,    0.062809,  0.060228,  0.065391, 3,   3.000000,    0.001291, 1309014272.000000
MCCA_MOUSE,    0.093365,  0.084915,  0.101814, 19,  32.000000,    0.004221, 26925363200.000000
MCCB_MOUSE,    0.084179,  0.078920,  0.089437, 22,  32.000000,    0.002629, 29125679104.000000
MCEE_MOUSE,    0.108800,  0.097060,  0.120539, 3,   4.000000,    0.005870, 1847029248.000000
MCUR1_MOUSE,    0.086626,  0.074584,  0.098667, 3,   3.000000,    0.006021, 235683168.000000
MCU_MOUSE,    0.096566,  0.080314,  0.112817, 2,   2.000000,    0.006909, 557146176.000000
MDHC_MOUSE,    0.128711,  0.116731,  0.140690, 21,  31.000000,    0.005990, 256321896448.000000
MDHM_MOUSE,    0.076012,  0.072120,  0.079905, 23,  30.000000,    0.001946, 421333073920.000000
MECP2_MOUSE,    0.035313,  0.032839,  0.037786, 4,   5.000000,    0.001237, 2218336256.000000
MECR_MOUSE,    0.060958,  0.056037,  0.065878, 9,  12.000000,    0.002460, 3787425280.000000
MEMO1_MOUSE,    0.084325,  0.033493,  0.135156, 1,   1.000000,    0.011814, 38574232.000000
MEP1A_MOUSE,    0.109932,  0.101417,  0.118448, 29,  37.000000,    0.004235, 94252294144.000000
MEP1B_MOUSE,    0.077536,  0.072010,  0.083062, 23,  31.000000,    0.002763, 36999700480.000000
MEP50_MOUSE,    0.136998,  0.053141,  0.220855, 1,   1.000000,    0.019490, 30114348.000000
MESD_MOUSE,    0.080184,  0.060492,  0.099875, 1,   1.000000,    0.007092, 78818776.000000
MET7B_MOUSE,    0.078651,  0.051356,  0.105947, 5,   8.000000,    0.009792, 2085395072.000000
METK2_MOUSE,    0.487109,  0.426674,  0.547544, 5,   6.000000,    0.030218, 1992381440.000000
MF4B1_MOUSE,    0.076335,  0.045371,  0.107300, 1,   1.000000,    0.013428, 508788160.000000
MFGM_MOUSE,    0.085991,  0.069777,  0.102204, 4,   6.000000,    0.008107, 1551229824.000000
MFN1_MOUSE,    1.259812,  1.100382,  1.419241, 2,   2.000000,    0.038177, 57640024.000000
MFN2_MOUSE,    0.240707,  0.183686,  0.297728, 2,   2.000000,    0.051607, 652422848.000000
MGDP1_MOUSE,    0.214332,  0.196555,  0.232109, 3,   4.000000,    0.008889, 451025440.000000
MGLL_MOUSE,    0.205850,  0.000000,  1.238248, 1,   1.000000,    0.053518, 19303268.000000
MGST1_MOUSE,    0.170448,  0.159512,  0.181384, 1,   1.000000,    0.004908, 1293823232.000000
MGST3_MOUSE,    0.057360,  0.051120,  0.063600, 4,   5.000000,    0.003120, 2780800000.000000
MIA40_MOUSE,    0.012834,  0.000043,  0.025625, 1,   1.000000,    0.004976, 83561480.000000
MIC13_MOUSE,    0.138912,  0.126887,  0.150937, 4,   6.000000,    0.006012, 3796605696.000000
MIC19_MOUSE,    0.080009,  0.073760,  0.086258, 4,   6.000000,    0.003124, 5370699264.000000
MIC25_MOUSE,    0.062957,  0.053613,  0.072301, 5,   9.000000,    0.004108, 2214992384.000000
MIC26_MOUSE,    0.105285,  0.095569,  0.115000, 5,   5.000000,    0.004858, 5878255616.000000
MIC27_MOUSE,    0.097978,  0.090397,  0.105558, 9,  11.000000,    0.003790, 5364753920.000000
MIC60_MOUSE,    0.089433,  0.084410,  0.094456, 36,  47.000000,    0.002512, 58345107456.000000
MIF_MOUSE,    0.120932,  0.115828,  0.126036, 5,  11.000000,    0.002552, 49279627264.000000
MIME_MOUSE,    0.106052,  0.094743,  0.117361, 2,   2.000000,    0.005655, 61258572.000000
MINP1_MOUSE,    0.044057,  0.000000,  0.556285, 1,   1.000000,    0.023654, 374747552.000000
MIOX_MOUSE,    0.701966,  0.590138,  0.813794, 9,  12.000000,    0.055914, 16979820544.000000
MIRO1_MOUSE,    0.070688,  0.057874,  0.083503, 3,   3.000000,    0.006407, 472429344.000000
MITOK_MOUSE,    0.048564,  0.041044,  0.056084, 1,   1.000000,    0.003261, 113880656.000000
MITOS_MOUSE,    0.093580,  0.083490,  0.103670, 3,   4.000000,    0.005045, 1246455424.000000
MIX23_MOUSE,    0.062879,  0.055415,  0.070343, 2,   4.000000,    0.003732, 2008534912.000000
MK01_MOUSE,    1.259812,  1.238557,  1.281066, 2,   2.000000,    0.023461, 163732960.000000
MK03_MOUSE,    0.260021,  0.220313,  0.299728, 2,   2.000000,    0.019854, 210631104.000000
ML12B_MOUSE,    0.259617,  0.237083,  0.282152, 8,  11.000000,    0.011267, 22331049984.000000
MLEC_MOUSE,    0.157647,  0.135453,  0.179840, 6,  10.000000,    0.011191, 31323217920.000000
MMAA_MOUSE,    0.165441,  0.138663,  0.192219, 2,   2.000000,    0.012969, 69434136.000000
MMAB_MOUSE,    0.048470,  0.027863,  0.069077, 1,   1.000000,    0.006475, 70317144.000000
MMSA_MOUSE,    0.081980,  0.076811,  0.087150, 50,  66.000000,    0.002583, 501657436160.000000
MOCS1_MOUSE,    0.015558,  0.000000,  2.748153, 1,   1.000000,    0.006069, 14995224.000000
MOES_MOUSE,    0.105174,  0.096277,  0.114071, 24,  33.000000,    0.004448, 31610443776.000000
MOGS_MOUSE,    0.134653,  0.105293,  0.164014, 1,   1.000000,    0.012732, 134748336.000000
MOGT1_MOUSE,    0.192043,  0.037270,  0.346815, 2,   2.000000,    0.046943, 101228344.000000
MOT10_MOUSE,    0.060862,  0.054998,  0.066726, 2,   2.000000,    0.002932, 1975038848.000000
MOT1_MOUSE,    0.172462,  0.162168,  0.182757, 3,   3.000000,    0.005147, 1933784960.000000
MOT8_MOUSE,    0.128979,  0.101759,  0.156199, 1,   1.000000,    0.012216, 250314976.000000
MP17L_MOUSE,    0.132838,  0.038173,  0.227503, 1,   1.000000,    0.022002, 132454232.000000
MP2K1_MOUSE,    1.738562,  1.607231,  1.869894, 2,   2.000000,    0.076074, 164732144.000000
MP2K2_MOUSE,    0.169727,  0.134008,  0.205447, 4,   7.000000,    0.010354, 427979584.000000
MP2K4_MOUSE,    0.490375,  0.348757,  0.631993, 1,   1.000000,    0.032914, 62968112.000000
MPC1_MOUSE,    0.111842,  0.100971,  0.122714, 4,   5.000000,    0.005436, 7006541824.000000
MPC2_MOUSE,    0.108407,  0.100717,  0.116097, 4,   7.000000,    0.003845, 8910365696.000000
MPCP_MOUSE,    0.093420,  0.087434,  0.099406, 18,  24.000000,    0.002993, 173678968832.000000
MPI_MOUSE,    0.120787,  0.000000,  2.435964, 1,   1.000000,    0.057519, 114451464.000000
MPP5_MOUSE,    5.398468,  2.004105,  8.792832, 1,   1.000000,  3774440.750000, 198885856.000000
MPP6_MOUSE,    0.180213,  0.171627,  0.188798, 2,   4.000000,    0.004293, 3511992064.000000
MPP7_MOUSE,    0.140376,  0.127064,  0.153688, 1,   1.000000,    0.005440, 84808456.000000
MPPA_MOUSE,    0.084410,  0.072603,  0.096217, 5,  10.000000,    0.005904, 3947910400.000000
MPPB_MOUSE,    0.339502,  0.312141,  0.366864, 4,   8.000000,    0.013681, 1424866560.000000
MPRD_MOUSE,    0.561116,  0.495754,  0.626478, 2,   2.000000,    0.032681, 621398528.000000
MPU1_MOUSE,    0.181009,  0.108256,  0.253763, 2,   2.000000,    0.017380, 241006944.000000
MRP1_MOUSE,    0.063498,  0.059351,  0.067645, 1,   1.000000,    0.001833, 1815726592.000000
MRP2_MOUSE,    0.398803,  0.353534,  0.444071, 5,  14.000000,    0.022634, 2421133824.000000
MRP4_MOUSE,    0.036661,  0.030901,  0.042421, 3,   3.000000,    0.002644, 201613840.000000
MSI2H_MOUSE,    0.166523,  0.148702,  0.184344, 3,   4.000000,    0.008910, 2306885376.000000
MSRA_MOUSE,    0.163154,  0.148229,  0.178078, 12,  15.000000,    0.007462, 21776924672.000000
MSRB2_MOUSE,    0.003455,  0.000000,  0.008393, 3,   3.000000,    0.002469, 173203088.000000
MTA2_MOUSE,    0.114400,  0.000000,  3.130043, 1,   1.000000,    0.063732, 8220644.000000
MTAP_MOUSE,    0.168118,  0.138185,  0.198051, 4,   6.000000,    0.010290, 731825792.000000
MTCH1_MOUSE,   15.638330, 15.340127, 15.936532, 2,   2.000000,    0.008455, 847403968.000000
MTCH2_MOUSE,    0.085456,  0.081146,  0.089765, 8,  13.000000,    0.002151, 5709070336.000000
MTHFS_MOUSE,    0.084979,  0.077983,  0.091975, 2,   2.000000,    0.003633, 98869624.000000
MTL26_MOUSE,    0.253087,  0.235017,  0.271156, 4,   8.000000,    0.009035, 19117264896.000000
MTNB_MOUSE,    0.224649,  0.177985,  0.271312, 1,   1.000000,    0.014663, 178546672.000000
MTPN_MOUSE,    0.042995,  0.000000,  3.493945, 1,   1.000000,    0.020454, 416815136.000000
MTP_MOUSE,    0.123139,  0.102645,  0.143632, 2,   4.000000,    0.009122, 528318144.000000
MTX1_MOUSE,    0.108318,  0.094207,  0.122430, 3,   8.000000,    0.007056, 3445739520.000000
MTX2_MOUSE,    0.069066,  0.059493,  0.078639, 4,   5.000000,    0.004493, 3546678528.000000
MUC18_MOUSE,    0.139323,  0.000000,  1.429953, 1,   1.000000,    0.050399, 22135516.000000
MUG1_MOUSE,    0.288939,  0.248428,  0.329451, 13,  25.000000,    0.020256, 13448109056.000000
MUP20_MOUSE,    0.837243,  0.661273,  1.013213, 5,   9.000000,    0.087985, 11542590464.000000
MUP2_MOUSE,    0.594554,  0.482757,  0.706352, 7,   9.000000,    0.037170, 7552283136.000000
MUP6_MOUSE,    0.802382,  0.647660,  0.957105, 9,  12.000000,    0.097952, 9001889792.000000
MUTA_MOUSE,    0.316335,  0.286783,  0.345887, 13,  17.000000,    0.014776, 11442804736.000000
MVD1_MOUSE,    0.129993,  0.000000,  1.996200, 1,   1.000000,    0.072049, 44699916.000000
MVP_MOUSE,    0.269092,  0.261419,  0.276764, 2,   4.000000,    0.003836, 1157027584.000000
MY18A_MOUSE,    0.144184,  0.143414,  0.144954, 3,   3.000000,    0.000385, 244448016.000000
MYADM_MOUSE,    0.085900,  0.075258,  0.096541, 1,   1.000000,    0.004500, 196272416.000000
MYDGF_MOUSE,    0.194503,  0.180841,  0.208166, 2,   2.000000,    0.006831, 2359744000.000000
MYG1_MOUSE,    0.150991,  0.110750,  0.191231, 1,   4.000000,    0.017018, 962373888.000000
MYH10_MOUSE,    0.112652,  0.103522,  0.121783, 17,  28.000000,    0.004565, 22253959168.000000
MYH11_MOUSE,    0.091527,  0.085530,  0.097524, 8,  16.000000,    0.002999, 9115852800.000000
MYH14_MOUSE,    0.126955,  0.113240,  0.140670, 4,   6.000000,    0.006858, 1341430400.000000
MYH9_MOUSE,    0.126874,  0.117445,  0.136303, 67,  93.000000,    0.004698, 73517981696.000000
MYL6_MOUSE,    0.224758,  0.206228,  0.243289, 8,  12.000000,    0.009265, 37136510976.000000
MYL9_MOUSE,    0.185517,  0.163065,  0.207970, 3,   3.000000,    0.010407, 1805874048.000000
MYLK_MOUSE,    0.174917,  0.135305,  0.214528, 3,   6.000000,    0.017889, 2277414656.000000
MYO1C_MOUSE,    0.075117,  0.069966,  0.080267, 16,  30.000000,    0.002575, 19570333696.000000
MYO1D_MOUSE,    0.094035,  0.092564,  0.095505, 5,   5.000000,    0.000730, 1812014336.000000
MYO5B_MOUSE,    0.388973,  0.366423,  0.411524, 2,   2.000000,    0.011275, 21674224.000000
MYO6_MOUSE,    0.247769,  0.225985,  0.269553, 15,  25.000000,    0.010892, 12199502848.000000
MYO7B_MOUSE,    0.143069,  0.126958,  0.159179, 5,  10.000000,    0.008055, 1941659776.000000
MYOF_MOUSE,    1.141192,  0.260712,  2.021672, 2,   2.000000,    0.440240, 112937720.000000
MYPT1_MOUSE,    0.170139,  0.155864,  0.184414, 4,   4.000000,    0.007138, 237149472.000000
NAC1_MOUSE,    0.041914,  0.034781,  0.049048, 3,   3.000000,    0.003567, 1160407424.000000
NACA_MOUSE,    0.187568,  0.173721,  0.201416, 4,   7.000000,    0.006924, 7261584896.000000
NADC_MOUSE,    0.266417,  0.241538,  0.291296, 8,  11.000000,    0.012440, 6089313280.000000
NAGAB_MOUSE,    0.305294,  0.247061,  0.363527, 2,   2.000000,    0.029117, 262610960.000000
NAGA_MOUSE,    0.078703,  0.069507,  0.087898, 2,   5.000000,    0.004598, 931438400.000000
NAGK_MOUSE,   14.553488, 14.042654, 15.064322, 2,   2.000000,    0.255417, 91119944.000000
NAKD2_MOUSE,    0.075685,  0.066471,  0.084900, 6,  11.000000,    0.004563, 3647454208.000000
NAMPT_MOUSE,    0.167616,  0.146067,  0.189166, 10,  14.000000,    0.010775, 6128523776.000000
NAPSA_MOUSE,    0.542750,  0.431890,  0.653610, 4,  11.000000,    0.055430, 5673736192.000000
NAT8_MOUSE,    0.200878,  0.179797,  0.221958, 3,   3.000000,    0.010540, 2058720512.000000
NB5R1_MOUSE,    0.052536,  0.024879,  0.080192, 1,   1.000000,    0.009961, 90847720.000000
NB5R3_MOUSE,    0.151617,  0.137989,  0.165245, 8,  13.000000,    0.006814, 9681329152.000000
NCEH1_MOUSE,    0.236782,  0.183558,  0.290006, 6,   9.000000,    0.026612, 4269641472.000000
NCKP1_MOUSE,    0.284883,  0.259962,  0.309803, 4,   6.000000,    0.012460, 590635712.000000
NCLN_MOUSE,    0.091879,  0.083104,  0.100654, 2,   7.000000,    0.004388, 1064695808.000000
NCPR_MOUSE,    0.287861,  0.259258,  0.316463, 17,  27.000000,    0.014301, 34040588288.000000
NDK3_MOUSE,    0.096657,  0.083093,  0.110222, 3,   3.000000,    0.006782, 411155808.000000
NDKA_MOUSE,    0.091503,  0.086108,  0.096897, 13,  18.000000,    0.002697, 134947905536.000000
NDKB_MOUSE,    0.074077,  0.066313,  0.081841, 7,  10.000000,    0.003882, 41237143552.000000
NDRG1_MOUSE,    0.494098,  0.438875,  0.549321, 13,  22.000000,    0.027611, 68862107648.000000
NDRG2_MOUSE,    0.232746,  0.220109,  0.245384, 4,   4.000000,    0.005994, 531519328.000000
NDRG3_MOUSE,    0.252968,  0.249588,  0.256348, 2,   2.000000,    0.001619, 68935272.000000
NDUA1_MOUSE,    0.092756,  0.086819,  0.098692, 1,   1.000000,    0.002664, 1776146304.000000
NDUA2_MOUSE,    0.097449,  0.093656,  0.101242, 4,   4.000000,    0.001897, 8073240576.000000
NDUA3_MOUSE,    0.256414,  0.238635,  0.274192, 2,   2.000000,    0.008889, 5511910400.000000
NDUA4_MOUSE,    0.201791,  0.183162,  0.220420, 3,   4.000000,    0.009314, 41441562624.000000
NDUA5_MOUSE,    0.094320,  0.088563,  0.100078, 5,   8.000000,    0.002879, 23403847680.000000
NDUA6_MOUSE,    0.159078,  0.145470,  0.172687, 4,   6.000000,    0.006804, 13865196544.000000
NDUA7_MOUSE,    0.074974,  0.067463,  0.082486, 5,   6.000000,    0.003756, 12509965312.000000
NDUA8_MOUSE,    0.067452,  0.062389,  0.072514, 7,  11.000000,    0.002531, 9442016256.000000
NDUA9_MOUSE,    0.075161,  0.068225,  0.082097, 13,  19.000000,    0.003468, 14624814080.000000
NDUAA_MOUSE,    0.098127,  0.090859,  0.105395, 18,  24.000000,    0.003634, 41858973696.000000
NDUAB_MOUSE,    0.095905,  0.087649,  0.104161, 4,   4.000000,    0.004128, 3771458816.000000
NDUAC_MOUSE,    0.124282,  0.117129,  0.131435, 4,   4.000000,    0.003576, 5484554240.000000
NDUAD_MOUSE,    0.084235,  0.079342,  0.089127, 6,  10.000000,    0.002446, 29974718464.000000
NDUB1_MOUSE,    0.443463,  0.424648,  0.462277, 2,   2.000000,    0.009407, 1517283712.000000
NDUB2_MOUSE,    0.040710,  0.000000,  1.699157, 1,   1.000000,    0.014736, 382580832.000000
NDUB3_MOUSE,    0.135870,  0.126764,  0.144976, 2,   2.000000,    0.004553, 4003252480.000000
NDUB4_MOUSE,    0.126346,  0.119709,  0.132983, 4,   5.000000,    0.003318, 9320195072.000000
NDUB5_MOUSE,    0.088581,  0.083339,  0.093824, 4,   6.000000,    0.002621, 8111664640.000000
NDUB6_MOUSE,    0.111790,  0.104279,  0.119301, 3,   3.000000,    0.003756, 4971036672.000000
NDUB7_MOUSE,    0.092613,  0.081387,  0.103839, 4,   7.000000,    0.005613, 8695710720.000000
NDUB8_MOUSE,    0.092141,  0.085629,  0.098653, 6,   8.000000,    0.003256, 13964767232.000000
NDUB9_MOUSE,    0.082877,  0.075699,  0.090055, 9,   9.000000,    0.003589, 13871580160.000000
NDUBA_MOUSE,    0.085195,  0.078867,  0.091523, 11,  12.000000,    0.003164, 22011703296.000000
NDUBB_MOUSE,    0.078375,  0.072022,  0.084728, 4,   5.000000,    0.003176, 7110597632.000000
NDUC2_MOUSE,    0.092086,  0.084430,  0.099742, 6,   9.000000,    0.003828, 9361410048.000000
NDUF2_MOUSE,    0.248742,  0.240999,  0.256485, 2,   2.000000,    0.003872, 96353864.000000
NDUF3_MOUSE,    0.149633,  0.126372,  0.172893, 1,   1.000000,    0.009506, 263124560.000000
NDUF4_MOUSE,    0.116160,  0.102521,  0.129800, 1,   1.000000,    0.005768, 277163776.000000
NDUF7_MOUSE,    0.072162,  0.047302,  0.097023, 1,   1.000000,    0.009671, 241018784.000000
NDUS1_MOUSE,    0.101140,  0.094319,  0.107961, 39,  51.000000,    0.003410, 80346980352.000000
NDUS2_MOUSE,    0.093763,  0.086801,  0.100725, 24,  30.000000,    0.003481, 54794825728.000000
NDUS3_MOUSE,    0.100850,  0.094667,  0.107032, 11,  14.000000,    0.003091, 54090268672.000000
NDUS4_MOUSE,    0.084580,  0.075239,  0.093922, 4,   5.000000,    0.005022, 8511601152.000000
NDUS5_MOUSE,    0.079290,  0.075621,  0.082958, 4,   7.000000,    0.001834, 9111771136.000000
NDUS6_MOUSE,    0.123546,  0.114185,  0.132907, 5,   8.000000,    0.004680, 12457216000.000000
NDUS7_MOUSE,    0.114177,  0.105348,  0.123006, 6,   9.000000,    0.004414, 8161882624.000000
NDUS8_MOUSE,    0.092154,  0.083368,  0.100941, 5,   9.000000,    0.004393, 14559755264.000000
NDUV1_MOUSE,    0.097945,  0.091116,  0.104775, 22,  25.000000,    0.003412, 46779486208.000000
NDUV2_MOUSE,    0.090204,  0.082210,  0.098197, 13,  18.000000,    0.003997, 20004730880.000000
NDUV3_MOUSE,    0.180907,  0.166542,  0.195271, 4,   4.000000,    0.007182, 4673729024.000000
NECP2_MOUSE,    1.057053,  0.606427,  1.507678, 2,   2.000000,    0.225313, 198829824.000000
NEDD4_MOUSE,    0.738219,  0.697356,  0.779083, 3,   3.000000,    0.017965, 668723968.000000
NEDD8_MOUSE,    0.215752,  0.167363,  0.264141, 2,   2.000000,    0.024195, 202916144.000000
NEP_MOUSE,    0.146095,  0.130952,  0.161238, 7,  14.000000,    0.007571, 4232720384.000000
NET4_MOUSE,    0.100627,  0.084475,  0.116780, 3,   3.000000,    0.008076, 839736640.000000
