Proteins, RateConstant,CI lower bound,CI upper bound, Number of peptides,Number of peptides identified in MS2, SD, Abundance
CAF17_MOUSE,    0.557645,  0.151228,  0.964062, 1,   1.000000,    0.299937, 98846960.000000
CAH1_MOUSE,    0.009778,  0.000000,  4.142877, 1,   4.000000,    0.005012, 1311604608.000000
CAH2_MOUSE,    0.018938,  0.013404,  0.024472, 2,   5.000000,    0.002767, 4319655424.000000
CAH3_MOUSE,    0.141236,  0.118594,  0.163878, 36,  40.000000,    0.011321, 3223420403712.000000
CAH5A_MOUSE,    0.169526,  0.130375,  0.208678, 3,   5.000000,    0.019576, 5196877312.000000
CALM1_MOUSE,    0.175436,  0.151770,  0.199101, 10,  12.000000,    0.011833, 30727737344.000000
CALR_MOUSE,    0.231375,  0.195553,  0.267196, 17,  20.000000,    0.017911, 159522553856.000000
CALU_MOUSE,    0.232425,  0.171001,  0.293849, 3,   3.000000,    0.030712, 651862528.000000
CALX_MOUSE,    0.324656,  0.239470,  0.409843, 7,  14.000000,    0.042593, 54599430144.000000
CAN2_MOUSE,    0.245762,  0.161360,  0.330163, 3,   5.000000,    0.042201, 2261086720.000000
CAND1_MOUSE,    0.171413,  0.116539,  0.226286, 4,  10.000000,    0.027437, 7933741056.000000
CAP1_MOUSE,    0.177895,  0.143403,  0.212387, 11,  15.000000,    0.017246, 23025934336.000000
CAPR1_MOUSE,    0.772031,  0.715516,  0.828547, 3,   4.000000,    0.028258, 6199421440.000000
CAPZB_MOUSE,    0.191429,  0.161779,  0.221080, 5,   8.000000,    0.014825, 10049166336.000000
CASP6_MOUSE,    0.264744,  0.158552,  0.370935, 3,   3.000000,    0.053096, 1460516224.000000
CASP8_MOUSE,    0.388505,  0.000000,  2.038997, 1,   1.000000,    0.172366, 139133984.000000
CATA_MOUSE,    0.658128,  0.521248,  0.795008, 38,  41.000000,    0.068440, 857588039680.000000
CATB_MOUSE,    0.199737,  0.146344,  0.253129, 16,  23.000000,    0.026696, 345872596992.000000
CATC_MOUSE,    0.271422,  0.203343,  0.339501, 4,   8.000000,    0.034040, 15261149184.000000
CATD_MOUSE,    0.107854,  0.087912,  0.127797, 13,  20.000000,    0.009971, 94179082240.000000
CATF_MOUSE,    0.111414,  0.089288,  0.133540, 3,   3.000000,    0.011063, 4278033664.000000
CATH_MOUSE,    0.186694,  0.154112,  0.219276, 6,   7.000000,    0.016291, 20898633728.000000
CATL1_MOUSE,    0.782663,  0.245964,  1.319362, 3,   3.000000,    0.268349, 1588775680.000000
CATS_MOUSE,    0.203009,  0.062584,  0.343434, 2,   2.000000,    0.070212, 698756416.000000
CATZ_MOUSE,    0.174436,  0.139288,  0.209584, 5,   8.000000,    0.017574, 25308014592.000000
CAVN2_MOUSE,    0.000003,  0.000000,  8.092949, 1,   1.000000,    0.148111, 37071596.000000
CAZA2_MOUSE,    0.190915,  0.147240,  0.234589, 4,   6.000000,    0.021837, 16649588736.000000
CB072_MOUSE,    0.355360,  0.285639,  0.425081, 1,   1.000000,    0.021908, 371168960.000000
CBG_MOUSE,    0.126763,  0.000000,  0.744258, 1,   1.000000,    0.063873, 146555568.000000
CBPQ_MOUSE,    0.122583,  0.102287,  0.142878, 3,   8.000000,    0.010148, 6574995968.000000
CBR1_MOUSE,    0.181707,  0.142887,  0.220527, 11,  18.000000,    0.019410, 98366185472.000000
CBR4_MOUSE,    0.106210,  0.084751,  0.127669, 5,   8.000000,    0.010729, 11379056640.000000
CBS_MOUSE,    0.389759,  0.303584,  0.475934, 15,  20.000000,    0.043088, 68555403264.000000
CC50A_MOUSE,    0.118265,  0.077445,  0.159084, 4,   6.000000,    0.020410, 4302109696.000000
CCD25_MOUSE,    0.276921,  0.221359,  0.332484, 2,   2.000000,    0.027781, 774779392.000000
CCD47_MOUSE,    0.025618,  0.000000,  7.423069, 1,   1.000000,    0.276357, 38659064.000000
CD166_MOUSE,    0.252595,  0.194327,  0.310863, 2,   4.000000,    0.029134, 4160202496.000000
CD2AP_MOUSE,    0.361475,  0.275743,  0.447208, 1,   1.000000,    0.026939, 34692440.000000
CD36_MOUSE,    0.475029,  0.000000,  3.417675, 1,   1.000000,    0.563495, 1842912640.000000
CD38_MOUSE,    0.079427,  0.056591,  0.102263, 3,   3.000000,    0.011418, 892203584.000000
CD47_MOUSE,    0.169426,  0.079283,  0.259568, 1,   1.000000,    0.035067, 987344896.000000
CD82_MOUSE,    0.162980,  0.057968,  0.267993, 1,   1.000000,    0.042916, 1277375360.000000
CDC37_MOUSE,    0.267269,  0.009278,  0.525260, 1,   1.000000,    0.081067, 429808800.000000
CDC42_MOUSE,    0.328499,  0.225372,  0.431625, 5,   6.000000,    0.051563, 7200630784.000000
CDIPT_MOUSE,    0.064960,  0.000000,  4.098358, 1,   1.000000,    0.026396, 86086224.000000
CDS2_MOUSE,    0.019580,  0.000000, 11.816669, 1,   1.000000,    0.134706, 18527452.000000
CEAM1_MOUSE,    0.286494,  0.212690,  0.360298, 2,   2.000000,    0.036902, 1416014080.000000
CELF1_MOUSE,    1.124439,  0.982803,  1.266074, 2,   2.000000,    0.070818, 526477920.000000
CENPV_MOUSE,    0.065651,  0.051263,  0.080039, 4,   6.000000,    0.007194, 7412471296.000000
CEPT1_MOUSE,   15.353790, 15.248876, 15.458705, 2,   2.000000,    0.052457, 5965840896.000000
CERS2_MOUSE,    0.447665,  0.350752,  0.544578, 5,   5.000000,    0.048456, 9444457472.000000
CERT_MOUSE,    0.059138,  0.028224,  0.090053, 2,   2.000000,    0.015457, 536965504.000000
CERU_MOUSE,    0.317342,  0.164626,  0.470059, 3,   3.000000,    0.076358, 1697052288.000000
CFAB_MOUSE,    1.221817,  0.809678,  1.633955, 3,   3.000000,    0.206069, 490205696.000000
CFAH_MOUSE,    1.291505,  1.021237,  1.561773, 3,   3.000000,    0.135134, 391891136.000000
CGL_MOUSE,    0.193926,  0.158188,  0.229664, 21,  27.000000,    0.017869, 189084418048.000000
CH082_MOUSE,    0.080388,  0.028724,  0.132052, 3,   3.000000,    0.025832, 416917184.000000
CH10_MOUSE,    0.130621,  0.112474,  0.148769, 4,   5.000000,    0.009074, 240779968512.000000
CH60_MOUSE,    0.110353,  0.095673,  0.125033, 51,  59.000000,    0.007340, 735397216256.000000
CHCH2_MOUSE,    3.009398,  2.884614,  3.134183, 2,   2.000000,    0.062392, 4059072256.000000
CHDH_MOUSE,    0.122526,  0.098893,  0.146159, 22,  26.000000,    0.011816, 54381174784.000000
CHIL3_MOUSE,    0.022317,  0.016593,  0.028041, 5,  15.000000,    0.002862, 16266791936.000000
CHLE_MOUSE,    0.600818,  0.447706,  0.753930, 2,   2.000000,    0.076556, 550737728.000000
CHP1_MOUSE,    0.158306,  0.114591,  0.202021, 2,   2.000000,    0.021858, 174701104.000000
CHRD1_MOUSE,    0.156090,  0.070123,  0.242057, 2,   2.000000,    0.042983, 489987232.000000
CHSP1_MOUSE,    0.270615,  0.149973,  0.391258, 1,   1.000000,    0.043452, 1485396352.000000
CIDEB_MOUSE,   26.569323, 23.824152, 29.314493, 1,   1.000000,  150550544384.000000, 47571692.000000
CING_MOUSE,    0.186038,  0.050871,  0.321205, 3,   3.000000,    0.067584, 1038685504.000000
CISD1_MOUSE,    0.155546,  0.126192,  0.184900, 3,   3.000000,    0.014677, 16618562560.000000
CISY_MOUSE,    0.108152,  0.091708,  0.124596, 11,  14.000000,    0.008222, 39723216896.000000
CK054_MOUSE,    0.188057,  0.159055,  0.217060, 11,  17.000000,    0.014501, 100029087744.000000
CK5P3_MOUSE,    1.490227,  1.331987,  1.648467, 2,   2.000000,    0.079120, 380233760.000000
CKLF6_MOUSE,    0.159916,  0.000000,  1.705236, 1,   1.000000,    0.092983, 677600832.000000
CKLF8_MOUSE,    0.129398,  0.009722,  0.249074, 1,   1.000000,    0.050611, 310191488.000000
CLC4F_MOUSE,    2.247880,  1.810239,  2.685521, 2,   2.000000,    0.218820, 843976192.000000
CLCB_MOUSE,    0.350267,  0.239756,  0.460779, 2,   2.000000,    0.055256, 1339558912.000000
CLH1_MOUSE,    0.144449,  0.117451,  0.171447, 53,  77.000000,    0.013499, 177362403328.000000
CLIC4_MOUSE,    0.068643,  0.038609,  0.098676, 3,   3.000000,    0.015017, 744469248.000000
CLMN_MOUSE,    0.411495,  0.000000,  2.968275, 1,   1.000000,    0.159356, 53613196.000000
CLPB_MOUSE,    0.394502,  0.264445,  0.524559, 1,   1.000000,    0.046843, 87166680.000000
CLPP_MOUSE,    0.085970,  0.073919,  0.098021, 3,   5.000000,    0.006025, 4287274496.000000
CLPT1_MOUSE,    0.000000,  0.000000,  0.026356, 3,   3.000000,    0.013178, 811121664.000000
CLPX_MOUSE,    0.274590,  0.090799,  0.458380, 1,   1.000000,    0.071498, 333373536.000000
CLUS_MOUSE,    1.101789,  0.944847,  1.258730, 2,   2.000000,    0.078471, 384564128.000000
CLU_MOUSE,    0.564220,  0.104572,  1.023868, 1,   9.000000,    0.206292, 6311442432.000000
CLYBL_MOUSE,    0.106434,  0.091928,  0.120940, 8,  10.000000,    0.007253, 12818993152.000000
CMAH_MOUSE,    0.921264,  0.748171,  1.094356, 2,   2.000000,    0.086546, 235145120.000000
CMBL_MOUSE,    0.183265,  0.148123,  0.218407, 10,  16.000000,    0.017571, 39703670784.000000
CMC1_MOUSE,    0.102162,  0.081959,  0.122364, 9,  13.000000,    0.010101, 51601514496.000000
CMC2_MOUSE,    0.113972,  0.094919,  0.133025, 30,  42.000000,    0.009527, 386538340352.000000
CNBP_MOUSE,    0.625006,  0.425717,  0.824296, 4,   4.000000,    0.099645, 1142795392.000000
CNDP2_MOUSE,    0.153061,  0.120762,  0.185359, 6,  10.000000,    0.016149, 16100561920.000000
CNN3_MOUSE,    0.599903,  0.429890,  0.769917, 4,   7.000000,    0.085007, 3818145024.000000
CNPY2_MOUSE,    0.289060,  0.236537,  0.341584, 5,   9.000000,    0.026262, 20578369536.000000
CO1A1_MOUSE,    0.000639,  0.000000,  0.002857, 2,   4.000000,    0.001109, 12230649856.000000
CO1A2_MOUSE,    0.009556,  0.006405,  0.012708, 3,   3.000000,    0.001576, 6373466112.000000
CO3_MOUSE,    0.925166,  0.849851,  1.000482, 18,  35.000000,    0.037658, 64630403072.000000
CO4A1_MOUSE,    0.072029,  0.051602,  0.092455, 2,   2.000000,    0.010213, 1096306688.000000
CO4A2_MOUSE,    0.131397,  0.121655,  0.141139, 2,   6.000000,    0.004871, 3788281856.000000
CO4B_MOUSE,    2.634058,  2.356403,  2.911713, 2,   8.000000,    0.138827, 4541750272.000000
CO6A1_MOUSE,    0.006095,  0.001180,  0.011010, 1,   9.000000,    0.002233, 7312765440.000000
CO6A2_MOUSE,    0.001047,  0.000000,  4.165230, 1,   6.000000,    0.001893, 18081515520.000000
CO8A_MOUSE,    2.756312,  2.065783,  3.446841, 2,   4.000000,    0.345265, 2343283712.000000
COA6_MOUSE,    0.018293,  0.000000,  4.609316, 1,   1.000000,    0.006705, 718285504.000000
COASY_MOUSE,    0.219285,  0.185231,  0.253339, 4,  10.000000,    0.017027, 7684811776.000000
COBL1_MOUSE,    0.247986,  0.200133,  0.295838, 2,   4.000000,    0.023926, 1683871104.000000
COEA1_MOUSE,    0.000788,  0.000000,  4.446788, 1,   4.000000,    0.003435, 3674619392.000000
COF1_MOUSE,    0.271702,  0.233125,  0.310279, 7,  10.000000,    0.019288, 45407600640.000000
COF2_MOUSE,    0.187893,  0.145506,  0.230280, 3,   3.000000,    0.021194, 6538920448.000000
COIA1_MOUSE,    2.146352,  0.219648,  4.073055, 1,   1.000000,    3.331875, 97450736.000000
COMT_MOUSE,    0.302382,  0.255478,  0.349286, 16,  18.000000,    0.023452, 188805234688.000000
COPA_MOUSE,    0.252891,  0.189336,  0.316446, 13,  21.000000,    0.031778, 31887396864.000000
COPB2_MOUSE,    0.246680,  0.180449,  0.312910, 9,  16.000000,    0.033115, 39071268864.000000
COPB_MOUSE,    0.171609,  0.120834,  0.222384, 7,  12.000000,    0.025387, 8719845376.000000
COPD_MOUSE,    0.239503,  0.183139,  0.295866, 5,   8.000000,    0.028182, 20338585600.000000
COPE_MOUSE,    0.324910,  0.277851,  0.371970, 4,   4.000000,    0.023530, 1766419456.000000
COPG1_MOUSE,    0.225259,  0.174706,  0.275812, 7,  14.000000,    0.025277, 67434438656.000000
COPZ1_MOUSE,    0.297385,  0.197215,  0.397556, 2,   2.000000,    0.050085, 1349045888.000000
COQ3_MOUSE,    0.134820,  0.087425,  0.182215, 4,   5.000000,    0.023697, 1276715264.000000
COQ6_MOUSE,    0.102288,  0.073081,  0.131495, 3,   5.000000,    0.014604, 5691314688.000000
COQ7_MOUSE,    0.250080,  0.154074,  0.346087, 1,   1.000000,    0.039236, 297190880.000000
COQ8A_MOUSE,    0.354898,  0.174152,  0.535644, 4,   9.000000,    0.090373, 11578577920.000000
COQ9_MOUSE,    0.176890,  0.136696,  0.217084, 4,   6.000000,    0.020097, 7875333632.000000
COR1A_MOUSE,    0.116201,  0.086982,  0.145420, 2,   2.000000,    0.014609, 325076160.000000
COR1B_MOUSE,    0.175067,  0.129179,  0.220955, 3,   5.000000,    0.022944, 4671969280.000000
COR1C_MOUSE,    0.112403,  0.061586,  0.163220, 3,   3.000000,    0.025408, 3073287168.000000
CORO7_MOUSE,    0.137923,  0.099419,  0.176426, 3,   3.000000,    0.019252, 593866432.000000
COTL1_MOUSE,    0.177160,  0.129447,  0.224872, 4,   5.000000,    0.023856, 3700370688.000000
COX1_MOUSE,    0.139951,  0.119637,  0.160266, 4,   5.000000,    0.010157, 19433967616.000000
COX2_MOUSE,    0.122949,  0.100105,  0.145793, 6,  12.000000,    0.011422, 153004834816.000000
COX3_MOUSE,    0.134761,  0.114058,  0.155465, 2,   2.000000,    0.010352, 2008812928.000000
COX41_MOUSE,    0.113279,  0.098073,  0.128484, 4,   5.000000,    0.007603, 75032862720.000000
COX5A_MOUSE,    0.120827,  0.107923,  0.133732, 9,  12.000000,    0.006452, 73120350208.000000
COX5B_MOUSE,    0.132688,  0.110189,  0.155187, 6,   6.000000,    0.011249, 89439272960.000000
COX6C_MOUSE,    0.122673,  0.093890,  0.151457, 4,   4.000000,    0.014392, 20975265792.000000
COX7R_MOUSE,    0.088543,  0.000000,  2.375785, 1,   1.000000,    0.041454, 749497664.000000
CP1A2_MOUSE,    0.664293,  0.471386,  0.857200, 12,  18.000000,    0.096454, 61924261888.000000
CP237_MOUSE,    0.484251,  0.347014,  0.621487, 13,  20.000000,    0.068618, 104444633088.000000
CP240_MOUSE,    0.467943,  0.298211,  0.637676, 7,   9.000000,    0.084866, 33310457856.000000
CP254_MOUSE,    0.387447,  0.240043,  0.534851, 3,   8.000000,    0.073702, 13237403648.000000
CP270_MOUSE,    1.073790,  0.798316,  1.349264, 6,   8.000000,    0.137737, 7156875776.000000
CP27A_MOUSE,    0.298727,  0.231270,  0.366184, 8,  11.000000,    0.033729, 40864641024.000000
CP2A5_MOUSE,    1.327282,  0.773768,  1.880797, 10,  15.000000,    0.276757, 31289292800.000000
CP2AC_MOUSE,    0.421779,  0.276358,  0.567199, 12,  27.000000,    0.072710, 191299944448.000000
CP2CN_MOUSE,    0.723536,  0.573288,  0.873784, 6,   7.000000,    0.075124, 14483540992.000000
CP2CT_MOUSE,    0.498864,  0.362316,  0.635411, 13,  16.000000,    0.068274, 105864011776.000000
CP2D9_MOUSE,    0.498260,  0.341489,  0.655030, 15,  22.000000,    0.078385, 153204277248.000000
CP2DA_MOUSE,    0.447537,  0.349311,  0.545763, 13,  16.000000,    0.049113, 93808672768.000000
CP2DB_MOUSE,    0.443751,  0.338770,  0.548731, 1,   1.000000,    0.045525, 2825430272.000000
CP2DQ_MOUSE,    0.584255,  0.420525,  0.747986, 19,  24.000000,    0.081865, 118728392704.000000
CP2E1_MOUSE,    1.428060,  0.672563,  2.183557, 14,  22.000000,    0.377749, 229461311488.000000
CP2F2_MOUSE,    0.639449,  0.494803,  0.784095, 22,  27.000000,    0.072323, 154579042304.000000
CP2J5_MOUSE,    0.960507,  0.634886,  1.286129, 7,   9.000000,    0.162811, 11411535872.000000
CP3AB_MOUSE,    1.390137,  0.853387,  1.926887, 12,  22.000000,    0.268375, 174746337280.000000
CP3AD_MOUSE,    0.781876,  0.543401,  1.020352, 7,  12.000000,    0.119238, 17198626816.000000
CP3AP_MOUSE,    0.947857,  0.621818,  1.273896, 3,   4.000000,    0.163019, 12018127872.000000
CP4AA_MOUSE,    0.453442,  0.334929,  0.571955, 4,   4.000000,    0.059256, 2315446016.000000
CP4AE_MOUSE,    0.892445,  0.710553,  1.074337, 4,  12.000000,    0.090946, 12896262144.000000
CP4B1_MOUSE,    0.213284,  0.148922,  0.277646, 3,   3.000000,    0.032181, 581670976.000000
CP4CA_MOUSE,    0.211556,  0.136267,  0.286845, 3,  10.000000,    0.037644, 31177054208.000000
CP4CB_MOUSE,    0.238564,  0.160132,  0.316996, 2,   2.000000,    0.039216, 428311168.000000
CP4FE_MOUSE,    0.577673,  0.432801,  0.722545, 4,   7.000000,    0.072436, 13360788480.000000
CP4V2_MOUSE,    0.758326,  0.530702,  0.985950, 5,  10.000000,    0.113812, 8458399232.000000
CP51A_MOUSE,    1.583991,  0.934020,  2.233963, 4,   5.000000,    0.324986, 1304257664.000000
CP7A1_MOUSE,    0.406473,  0.089012,  0.723933, 1,   1.000000,    0.099754, 658533632.000000
CP7B1_MOUSE,    0.626244,  0.485801,  0.766688, 7,  11.000000,    0.070222, 10772015104.000000
CP8B1_MOUSE,   14.260101, 13.306505, 15.213697, 2,   4.000000,    0.476798, 2060164352.000000
CPNE3_MOUSE,    0.202425,  0.101596,  0.303254, 3,   6.000000,    0.050414, 8874268672.000000
CPNS1_MOUSE,    0.163029,  0.113617,  0.212442, 4,   4.000000,    0.024706, 1416508416.000000
CPPED_MOUSE,    0.917089,  0.245026,  1.589151, 2,   2.000000,    0.336031, 350593984.000000
CPSF2_MOUSE,    0.412594,  0.138930,  0.686257, 1,   1.000000,    0.098566, 37057396.000000
CPSF5_MOUSE,    0.138670,  0.108567,  0.168773, 2,   2.000000,    0.015051, 710765760.000000
CPSF6_MOUSE,    0.297012,  0.217630,  0.376395, 2,   2.000000,    0.039691, 547708928.000000
CPSM_MOUSE,    0.110640,  0.095887,  0.125392, 203, 241.000000,    0.007376, 12715499192320.000000
CPT1A_MOUSE,    0.197323,  0.141078,  0.253568, 9,  14.000000,    0.028122, 24865335296.000000
CPT2_MOUSE,    0.159385,  0.131668,  0.187101, 25,  35.000000,    0.013858, 134590562304.000000
CR1L_MOUSE,    0.037501,  0.000000,  1.784628, 1,   1.000000,    0.017524, 16418007.000000
CRADD_MOUSE,    0.254012,  0.169456,  0.338568, 1,   1.000000,    0.026570, 49511416.000000
CREL1_MOUSE,    0.173221,  0.135417,  0.211026, 2,   2.000000,    0.018902, 821608576.000000
CREL2_MOUSE,    0.218292,  0.142543,  0.294042, 2,   2.000000,    0.037875, 695984576.000000
CRIP2_MOUSE,    0.206701,  0.141393,  0.272008, 2,   2.000000,    0.032654, 1472783232.000000
CRK_MOUSE,    1.046480,  0.833659,  1.259301, 2,   2.000000,    0.106411, 592490560.000000
CRYL1_MOUSE,    0.056907,  0.030057,  0.083758, 3,   3.000000,    0.013425, 1982359680.000000
CSAD_MOUSE,    0.189828,  0.155976,  0.223680, 23,  26.000000,    0.016926, 223761743872.000000
CSDE1_MOUSE,    0.973277,  0.886675,  1.059880, 4,   4.000000,    0.043301, 1226395776.000000
CSK21_MOUSE,    0.364384,  0.044861,  0.683907, 1,   1.000000,    0.115083, 2175511552.000000
CSN2_MOUSE,    0.203593,  0.121349,  0.285837, 3,   3.000000,    0.041122, 1619221376.000000
CSN4_MOUSE,    0.210701,  0.183791,  0.237611, 3,   4.000000,    0.013455, 3949295872.000000
CSN6_MOUSE,    0.265533,  0.187542,  0.343524, 2,   2.000000,    0.038996, 870077056.000000
CSN7A_MOUSE,    0.486223,  0.355019,  0.617426, 2,   2.000000,    0.065602, 369762816.000000
CSN8_MOUSE,    0.158267,  0.071345,  0.245189, 2,   2.000000,    0.043461, 1913689856.000000
CSRP3_MOUSE,    0.126719,  0.082226,  0.171212, 1,   1.000000,    0.013981, 268149008.000000
CTNA1_MOUSE,    0.379358,  0.273034,  0.485683, 4,  10.000000,    0.053162, 14133432320.000000
CTNB1_MOUSE,    0.299652,  0.212671,  0.386633, 6,  10.000000,    0.043490, 8323893760.000000
CTND1_MOUSE,    0.391218,  0.225184,  0.557253, 6,   8.000000,    0.083017, 3873960192.000000
CUL1_MOUSE,   14.052756, 13.396547, 14.708965, 2,   2.000000,    0.328104, 344323072.000000
CUL2_MOUSE,    2.649585,  2.293749,  3.005422, 3,   3.000000,    0.177918, 2457270272.000000
CUL3_MOUSE,    0.048833,  0.000000,  3.415627, 1,   1.000000,    0.058267, 90040368.000000
CUTA_MOUSE,    0.131057,  0.096838,  0.165277, 3,   3.000000,    0.017110, 5383851520.000000
CUTC_MOUSE,    0.055691,  0.044984,  0.066398, 3,   3.000000,    0.005353, 1747314944.000000
CX6A1_MOUSE,    0.143278,  0.108047,  0.178509, 3,   4.000000,    0.017615, 9672634368.000000
CX6B1_MOUSE,    0.144068,  0.132583,  0.155553, 4,   4.000000,    0.005742, 87934189568.000000
CX7A2_MOUSE,    0.144955,  0.123466,  0.166443, 3,   3.000000,    0.010744, 35462434816.000000
CY1_MOUSE,    0.101753,  0.085357,  0.118148, 11,  14.000000,    0.008198, 103297073152.000000
CY250_MOUSE,    0.743940,  0.435812,  1.052068, 5,   6.000000,    0.154064, 25435127808.000000
CYB5B_MOUSE,    0.115510,  0.083932,  0.147088, 5,   5.000000,    0.015789, 51802963968.000000
CYB5_MOUSE,    0.284987,  0.234658,  0.335316, 6,   7.000000,    0.025165, 208441147392.000000
CYB_MOUSE,    0.164416,  0.056654,  0.272177, 1,   1.000000,    0.033861, 2334338816.000000
CYC_MOUSE,    0.128345,  0.115886,  0.140804, 7,  10.000000,    0.006230, 113122623488.000000
CYFP1_MOUSE,    0.264655,  0.177624,  0.351686, 3,   4.000000,    0.043516, 1097161856.000000
CYTB_MOUSE,    0.173896,  0.118440,  0.229352, 3,   3.000000,    0.027728, 9097412608.000000
D39U1_MOUSE,    0.004314,  0.000000,  5.422037, 1,   1.000000,    0.008119, 136229296.000000
DBNL_MOUSE,    0.169449,  0.130253,  0.208645, 2,   5.000000,    0.019598, 3206917376.000000
DC1I2_MOUSE,    0.331635,  0.236695,  0.426575, 1,   1.000000,    0.029832, 45298236.000000
DC1L1_MOUSE,    0.175459,  0.052775,  0.298143, 1,   1.000000,    0.038550, 142045408.000000
DCA11_MOUSE,    0.796238,  0.279721,  1.312754, 1,   1.000000,    0.200934, 297594400.000000
